mode_index,m,n,q,q2,branch_id,root_id,kind_id,source_id_0lambda_1trace,curve_id,hopf_branch_id,is_success,n_points,K_min,K_max,K_span,F_intersection_min,F_intersection_max,F_intersection_span,mean_DeltaF,std_DeltaF,mean_abs_DeltaF,median_abs_DeltaF,p95_abs_DeltaF,rms_DeltaF,max_abs_DeltaF,K_at_max_abs_DeltaF,F_intersection_at_max_abs_DeltaF,F_Hopf_at_max_abs_DeltaF,DeltaF_at_max_abs_DeltaF,touch_Kmin,touch_Kmax,touch_Fmin,touch_Fmax,edge_fraction,complex_fraction,det_min,det_max,mean_abs_imag_lambda,min_abs_imag_lambda,rad_real_max
2,1,0,0.015786733819426566,0.00024922096468542646,1,-1,1,0,2,-1,0,31,0.062389522568244003,0.062446184943822772,5.6662375578768465e-05,0.058753488121457351,0.059771258415513541,0.0010177702940561903,0.00028337966894131434,0.00038767474764137146,0.00031516818086774472,5.6507866710880927e-05,0.0010237504622626833,0.00048020385955143048,0.00104623543239208,0.062441627751834552,0.058753488121457351,0.059799723553849431,0.00104623543239208,0,0,0,0,0,1,-3.5820305733334375e-06,0.00043228234339989379,0.015794473254596261,0.0058215812850539268,2.6402409916489074e-05
2,1,0,0.015786733819426566,0.00024922096468542646,1,-1,1,0,3,-1,0,10,0.062484893547095237,0.062495760127440902,1.0866580345665622e-05,0.06143422016361301,0.061680959320448266,0.00024673915683525588,3.7902207762690458e-05,0.00020312855125994119,0.00018073847865853962,0.00019726994266291639,0.00029698320885321002,0.0002066344252302813,0.00031499368250336585,0.062484893547095237,0.06144096064042695,0.061125966957923585,-0.00031499368250336585,0,0,0,0,0,1,-2.6603071376681236e-06,0.0001991682802246125,0.008967174370789489,0.0047025154903922511,1.1467167904987676e-05
2,1,0,0.015786733819426566,0.00024922096468542646,1,-1,3,1,1,-1,1,2078,0.00096064042695130083,0.062494996664442956,0.061534356237491657,1.4721823845619463e-05,0.061680959320448266,0.061666237496602647,9.63302127994219e-06,2.9362119254097782e-05,1.516947961015245e-05,1.2112275000327952e-05,2.3798216620316003e-05,3.0901927869821959e-05,0.00045755823148405789,0.062479940279492677,0.061374249499666439,0.060916691268182381,-0.00045755823148405789,0,0,0,0,0,0.99505125486037471,-0.0049701502557500258,0.0019283131311410239,0.029583479517589512,0,0.014915598274282339
3,1,1,0.022325813073007059,0.00049844192937085292,1,1,1,0,1,-1,1,2281,0.00053368912608405612,0.062497890574918349,0.061964201448834293,1.8860753887187631e-05,0.082988659106070714,0.08296979835218353,-0.0010844223118881033,0.0044569716030627964,0.0011299310329817062,2.6190175734415455e-05,0.0094720687143550267,0.0045869998496870365,0.033854017850124742,0.061047341678278723,0.082988659106070714,0.049134641255945972,-0.033854017850124742,0,0,0,0,0,0.99019607843137258,-1.6306180995199754e-05,0.0019225628428807878,0.025407151686520895,0,0.0017991927632014125
3,1,1,0.022325813073007059,0.00049844192937085292,1,1,3,1,1,-1,1,2077,0.0010140093395597065,0.062494996664442956,0.061480987324883246,1.6232099053271963e-05,0.061652790803819059,0.061636558704765788,2.2883024029350007e-05,2.9761806958193269e-05,2.7340572764990526e-05,2.416496615464947e-05,4.8622363049012629e-05,3.7541949098902299e-05,0.00042371155931555243,0.062480788946207816,0.061374249499666439,0.060950537940350887,-0.00042371155931555243,0,0,0,0,0,0.99505125486037471,-0.0049809592161780963,0.0019225628428807878,0.040426541246225411,0,0.01495317848973237
3,1,1,0.022325813073007059,0.00049844192937085292,1,-1,1,0,1,-1,1,2172,0.0015951364376463638,0.062395038865010959,0.060799902427364598,5.9978413750327159e-05,0.058709240646879664,0.058649262233129336,0.00018820334243793195,0.00066529540896398778,0.00018820334243793195,2.5629739187777931e-05,0.0015846553127608774,0.00069140326821137395,0.0045230534513873294,0.060724967756335971,0.043228819212808536,0.047751872664195866,0.0045230534513873294,0,0,0,0,0,0.94926998267755502,-9.5568102437354691e-06,0.0019225628428807878,0.016657794886512988,0,0.00099572302653008174
3,1,1,0.022325813073007059,0.00049844192937085292,1,-1,1,0,2,-1,0,31,0.062390523902810392,0.062446057056193695,5.5533153383302558e-05,0.058754238201199294,0.059743262830714822,0.00098902462951552805,0.00029572824227681806,0.00037579864777799227,0.00030835512424338984,5.6460723134608981e-05,0.0010218369133871384,0.00047820478558030331,0.001045485352650137,0.062441627751834552,0.058754238201199294,0.059799723553849431,0.001045485352650137,0,0,0,0,0,1,-6.0403523133910657e-06,0.00042563515493977824,0.015657770861587816,0.0056310074329624944,3.5831772496527991e-05
3,1,1,0.022325813073007059,0.00049844192937085292,1,-1,1,0,3,-1,0,10,0.062485820739929643,0.062495650439913807,9.8296999841637756e-06,0.061435208340059923,0.061652790803819059,0.00021758246375913615,6.0568106348105053e-05,0.00018002256237350999,0.00016497956368127786,0.00016743047000430597,0.00027398223127832189,0.00018993845969186878,0.00027398223127832189,0.062494996664442956,0.061435208340059923,0.061709190571338245,0.00027398223127832189,0,0,0,0,0,1,-5.1229642298069408e-06,0.00018756017333805281,0.0086635056666028009,0.0043778551217071538,2.1228315139490893e-05
3,1,1,0.022325813073007059,0.00049844192937085292,1,-1,3,1,1,-1,1,2077,0.0010140093395597065,0.062494996664442956,0.061480987324883246,1.6232099053271963e-05,0.061652790803819059,0.061636558704765788,2.2883024029350007e-05,2.9761806958193269e-05,2.7340572764990526e-05,2.416496615464947e-05,4.8622363049012629e-05,3.7541949098902299e-05,0.00042371155931555243,0.062480788946207816,0.061374249499666439,0.060950537940350887,-0.00042371155931555243,0,0,0,0,0,0.99505125486037471,-0.0049809592161780963,0.0019225628428807878,0.029545978548159262,0,0.01495317848973237
4,0,2,0.031572484027273924,0.00099682174765246701,1,1,1,0,1,-1,1,2282,0.00048032021347565047,0.062498076896430631,0.062017756682954978,1.9468939003404892e-05,0.083388925950633755,0.083369457011630344,-0.001064684189617358,0.0044899882768047331,0.0011565827277071057,5.2452504345754103e-05,0.0094654179192418097,0.0046144931627931903,0.034493840247744344,0.06099391929771715,0.083388925950633755,0.048895085702889411,-0.034493840247744344,0,0,0,0,0,0.98910279694878311,-2.0957411862060515e-05,0.0019110809792945438,0.025272573902005237,0,0.0018274123982862391
4,0,2,0.031572484027273924,0.00099682174765246701,1,1,3,1,1,-1,1,2074,0.0011207471647765176,0.062494996664442956,0.061374249499666439,1.9464165050185191e-05,0.061600915884625844,0.061581451719575658,4.9354272943067848e-05,3.5423731579982984e-05,5.2329745103422484e-05,4.846803095759529e-05,9.9169231785539708e-05,6.0751008360269408e-05,0.00035370378627546523,0.062482486068132587,0.061374249499666439,0.061020545713390974,-0.00035370378627546523,0,0,0,0,0,0.99540148567385922,-0.0050025844613229963,0.0019110809792945438,0.040381447225687879,0,0.015028379261344687
4,0,2,0.031572484027273924,0.00099682174765246701,1,-1,1,0,1,-1,1,2171,0.0016369492909636856,0.062394762350550505,0.060757813059586822,4.1630883512827406e-05,0.058654264858830518,0.058612633975317692,0.00021395183791239435,0.00066529338207005405,0.00021395183791239435,5.1467690802529248e-05,0.0016019574041995603,0.00069884953543112736,0.0045674165998719971,0.060669913388249036,0.042961974649766511,0.047529391249638508,0.0045674165998719971,0,0,0,0,0,0.88332920485509037,-1.4272650147248517e-05,0.0019110809792945438,0.016533691410207933,0,0.0010017707457416931
4,0,2,0.031572484027273924,0.00099682174765246701,1,-1,1,0,2,-1,0,29,0.062392526322389605,0.06244580349147779,5.3277169088185306e-05,0.058755663208520152,0.059687784798495215,0.00093212158997506289,0.00033568316075662706,0.00035980058592328343,0.00033568316075662706,0.0001119387553542156,0.0010232755717304808,0.00049207687005822331,0.0010440603453292785,0.062441627751834552,0.058755663208520152,0.059799723553849431,0.0010440603453292785,0,0,0,0,0,1,-1.0952022876092047e-05,0.00041222622546165756,0.015249263421061251,0.0052297468588006569,5.4692021379429034e-05
4,0,2,0.031572484027273924,0.00099682174765246701,1,-1,1,0,3,-1,0,8,0.062487674894522588,0.062495432903325175,7.7580088025872018e-06,0.061436882171216657,0.061600915884625844,0.00016403371340918682,0.00010535648365011131,0.00015351038789996417,0.00016711870346463892,0.00016292446895323567,0.00027230840012158752,0.00018618654043811448,0.00027230840012158752,0.062494996664442956,0.061436882171216657,0.061709190571338245,0.00027230840012158752,0,0,0,0,0,1,-1.0043282997191817e-05,0.000162951269843352,0.007869930343081746,0.0035956094103121584,4.0751920995163201e-05
4,0,2,0.031572484027273924,0.00099682174765246701,1,-1,3,1,1,-1,1,2074,0.0011207471647765176,0.062494996664442956,0.061374249499666439,1.9464165050185191e-05,0.061600915884625844,0.061581451719575658,4.9354272943067848e-05,3.5423731579982984e-05,5.2329745103422484e-05,4.846803095759529e-05,9.9169231785539708e-05,6.0751008360269408e-05,0.00035370378627546523,0.062482486068132587,0.061374249499666439,0.061020545713390974,-0.00035370378627546523,0,0,0,0,0,0.99540148567385922,-0.0050025844613229963,0.0019110809792945438,0.029466856891677076,0,0.015028379261344687
5,2,0,0.031572484027273924,0.00099682174765246701,1,1,1,0,1,-1,1,2282,0.00048032021347565047,0.062498076896430631,0.062017756682954978,1.9468939003404892e-05,0.083388925950633755,0.083369457011630344,-0.001064684189617358,0.0044899882768047331,0.0011565827277071057,5.2452504345754103e-05,0.0094654179192418097,0.0046144931627931903,0.034493840247744344,0.06099391929771715,0.083388925950633755,0.048895085702889411,-0.034493840247744344,0,0,0,0,0,0.98910279694878311,-2.0957411862060515e-05,0.0019110809792945438,0.025272573902005237,0,0.0018274123982862391
5,2,0,0.031572484027273924,0.00099682174765246701,1,1,3,1,1,-1,1,2074,0.0011207471647765176,0.062494996664442956,0.061374249499666439,1.9464165050185191e-05,0.061600915884625844,0.061581451719575658,4.9354272943067848e-05,3.5423731579982984e-05,5.2329745103422484e-05,4.846803095759529e-05,9.9169231785539708e-05,6.0751008360269408e-05,0.00035370378627546523,0.062482486068132587,0.061374249499666439,0.061020545713390974,-0.00035370378627546523,0,0,0,0,0,0.99540148567385922,-0.0050025844613229963,0.0019110809792945438,0.040381447225687879,0,0.015028379261344687
5,2,0,0.031572484027273924,0.00099682174765246701,1,-1,1,0,1,-1,1,2171,0.0016369492909636856,0.062394762350550505,0.060757813059586822,4.1630883512827406e-05,0.058654264858830518,0.058612633975317692,0.00021395183791239435,0.00066529338207005405,0.00021395183791239435,5.1467690802529248e-05,0.0016019574041995603,0.00069884953543112736,0.0045674165998719971,0.060669913388249036,0.042961974649766511,0.047529391249638508,0.0045674165998719971,0,0,0,0,0,0.88332920485509037,-1.4272650147248517e-05,0.0019110809792945438,0.016533691410207933,0,0.0010017707457416931
5,2,0,0.031572484027273924,0.00099682174765246701,1,-1,1,0,2,-1,0,29,0.062392526322389605,0.06244580349147779,5.3277169088185306e-05,0.058755663208520152,0.059687784798495215,0.00093212158997506289,0.00033568316075662706,0.00035980058592328343,0.00033568316075662706,0.0001119387553542156,0.0010232755717304808,0.00049207687005822331,0.0010440603453292785,0.062441627751834552,0.058755663208520152,0.059799723553849431,0.0010440603453292785,0,0,0,0,0,1,-1.0952022876092047e-05,0.00041222622546165756,0.015249263421061251,0.0052297468588006569,5.4692021379429034e-05
5,2,0,0.031572484027273924,0.00099682174765246701,1,-1,1,0,3,-1,0,8,0.062487674894522588,0.062495432903325175,7.7580088025872018e-06,0.061436882171216657,0.061600915884625844,0.00016403371340918682,0.00010535648365011131,0.00015351038789996417,0.00016711870346463892,0.00016292446895323567,0.00027230840012158752,0.00018618654043811448,0.00027230840012158752,0.062494996664442956,0.061436882171216657,0.061709190571338245,0.00027230840012158752,0,0,0,0,0,1,-1.0043282997191817e-05,0.000162951269843352,0.007869930343081746,0.0035956094103121584,4.0751920995163201e-05
5,2,0,0.031572484027273924,0.00099682174765246701,1,-1,3,1,1,-1,1,2074,0.0011207471647765176,0.062494996664442956,0.061374249499666439,1.9464165050185191e-05,0.061600915884625844,0.061581451719575658,4.9354272943067848e-05,3.5423731579982984e-05,5.2329745103422484e-05,4.846803095759529e-05,9.9169231785539708e-05,6.0751008360269408e-05,0.00035370378627546523,0.062482486068132587,0.061374249499666439,0.061020545713390974,-0.00035370378627546523,0,0,0,0,0,0.99540148567385922,-0.0050025844613229963,0.0019110809792945438,0.029466856891677076,0,0.015028379261344687
6,1,2,0.035299330196731683,0.0012460427123378935,1,1,1,0,1,-1,1,2283,0.00010673782521681122,0.062498137865537609,0.062391400040320795,1.6795215169008126e-06,0.083388925950633755,0.083387246429116851,-0.0010516443500897829,0.0044871527301201357,0.0011667740423149534,6.5613163409649483e-05,0.0090622464363581505,0.0046087412015104901,0.034494657855936639,0.060993735233924339,0.083388925950633755,0.048894268094697116,-0.034494657855936639,0,0,0,0,0,0.98801307664366145,-2.3141082105977664e-05,0.0019053401303142064,0.025202590066862887,0,0.0018415244346148298
6,1,2,0.035299330196731683,0.0012460427123378935,1,1,3,1,1,-1,1,2073,0.0011741160773849233,0.062494996664442956,0.061320880587058035,2.1185727149279996e-05,0.061575559023529222,0.061554373296379944,6.2617426865332971e-05,3.99936226432589e-05,6.5021400355874009e-05,6.0611213501468586e-05,0.00012438564953035636,7.4299609685157261e-05,0.00031742126209083343,0.062483334734847733,0.061374249499666439,0.061056828237575606,-0.00031742126209083343,0,0,0,0,0,0.99540148567385922,-0.0050134019242161626,0.0019053401303142064,0.040380507263491433,0,0.015066004279673282
6,1,2,0.035299330196731683,0.0012460427123378935,1,-1,1,0,1,-1,1,2170,0.0016582709991118817,0.062394625282437187,0.060736354283325307,3.9938653464256918e-05,0.058627039901145955,0.058587101247681697,0.00022852225082198435,0.00066758635074894699,0.00022852225082198435,6.4372942021793944e-05,0.0016362851376024198,0.00070561601089193129,0.0045653705141195586,0.060669402941066611,0.042961974649766511,0.04752734516388607,0.0045653705141195586,0,0,0,0,0,0.85841805107860158,-1.6645199840641127e-05,0.0019053401303142064,0.01647602180909406,0,0.0010047904628181523
6,1,2,0.035299330196731683,0.0012460427123378935,1,-1,1,0,2,-1,0,29,0.062393527656955994,0.062445677776922288,5.215011996629465e-05,0.058756339207754679,0.059660527542193434,0.00090418833443875468,0.00034809220593073756,0.00034811508421078545,0.00034809220593073756,0.00013919601165599677,0.0010216643352004213,0.00049229289623638618,0.0010433843460947514,0.062441627751834552,0.058756339207754679,0.059799723553849431,0.0010433843460947514,0,0,0,0,0,1,-1.3405983035515358e-05,0.00040546044623516022,0.015101298080308185,0.0050174583980544824,6.4125254576523301e-05
6,1,2,0.035299330196731683,0.0012460427123378935,1,-1,1,0,3,-1,0,8,0.062488602087357001,0.062495325022157829,6.7229348008276957e-06,0.061437589320709071,0.061575559023529222,0.00013796970282015097,0.00012879869189521328,0.0001314515451059455,0.00016397982426062576,0.00013485243495412955,0.00027160125062918039,0.00018403426785427356,0.00027160125062918039,0.062494996664442949,0.061437589320709071,0.061709190571338252,0.00027160125062918039,0,0,0,0,0,1,-1.2501556981291608e-05,0.00014978019452711725,0.0074438003839586448,0.0030901032905828775,5.0516809056329089e-05
6,1,2,0.035299330196731683,0.0012460427123378935,1,-1,3,1,1,-1,1,2073,0.0011741160773849233,0.062494996664442956,0.061320880587058035,2.1185727149279996e-05,0.061575559023529222,0.061554373296379944,6.2617426865332971e-05,3.99936226432589e-05,6.5021400355874009e-05,6.0611213501468586e-05,0.00012438564953035636,7.4299609685157261e-05,0.00031742126209083343,0.062483334734847733,0.061374249499666439,0.061056828237575606,-0.00031742126209083343,0,0,0,0,0,0.99540148567385922,-0.0050134019242161626,0.0019053401303142064,0.029427907441013999,0,0.015066004279673282
7,2,1,0.035299330196731683,0.0012460427123378935,1,1,1,0,1,-1,1,2283,0.00010673782521681122,0.062498137865537609,0.062391400040320795,1.6795215169008126e-06,0.083388925950633755,0.083387246429116851,-0.0010516443500897829,0.0044871527301201357,0.0011667740423149534,6.5613163409649483e-05,0.0090622464363581505,0.0046087412015104901,0.034494657855936639,0.060993735233924339,0.083388925950633755,0.048894268094697116,-0.034494657855936639,0,0,0,0,0,0.98801307664366145,-2.3141082105977664e-05,0.0019053401303142064,0.025202590066862887,0,0.0018415244346148298
7,2,1,0.035299330196731683,0.0012460427123378935,1,1,3,1,1,-1,1,2073,0.0011741160773849233,0.062494996664442956,0.061320880587058035,2.1185727149279996e-05,0.061575559023529222,0.061554373296379944,6.2617426865332971e-05,3.99936226432589e-05,6.5021400355874009e-05,6.0611213501468586e-05,0.00012438564953035636,7.4299609685157261e-05,0.00031742126209083343,0.062483334734847733,0.061374249499666439,0.061056828237575606,-0.00031742126209083343,0,0,0,0,0,0.99540148567385922,-0.0050134019242161626,0.0019053401303142064,0.040380507263491433,0,0.015066004279673282
7,2,1,0.035299330196731683,0.0012460427123378935,1,-1,1,0,1,-1,1,2170,0.0016582709991118817,0.062394625282437187,0.060736354283325307,3.9938653464256918e-05,0.058627039901145955,0.058587101247681697,0.00022852225082198435,0.00066758635074894699,0.00022852225082198435,6.4372942021793944e-05,0.0016362851376024198,0.00070561601089193129,0.0045653705141195586,0.060669402941066611,0.042961974649766511,0.04752734516388607,0.0045653705141195586,0,0,0,0,0,0.85841805107860158,-1.6645199840641127e-05,0.0019053401303142064,0.01647602180909406,0,0.0010047904628181523
7,2,1,0.035299330196731683,0.0012460427123378935,1,-1,1,0,2,-1,0,29,0.062393527656955994,0.062445677776922288,5.215011996629465e-05,0.058756339207754679,0.059660527542193434,0.00090418833443875468,0.00034809220593073756,0.00034811508421078545,0.00034809220593073756,0.00013919601165599677,0.0010216643352004213,0.00049229289623638618,0.0010433843460947514,0.062441627751834552,0.058756339207754679,0.059799723553849431,0.0010433843460947514,0,0,0,0,0,1,-1.3405983035515358e-05,0.00040546044623516022,0.015101298080308185,0.0050174583980544824,6.4125254576523301e-05
7,2,1,0.035299330196731683,0.0012460427123378935,1,-1,1,0,3,-1,0,8,0.062488602087357001,0.062495325022157829,6.7229348008276957e-06,0.061437589320709071,0.061575559023529222,0.00013796970282015097,0.00012879869189521328,0.0001314515451059455,0.00016397982426062576,0.00013485243495412955,0.00027160125062918039,0.00018403426785427356,0.00027160125062918039,0.062494996664442949,0.061437589320709071,0.061709190571338252,0.00027160125062918039,0,0,0,0,0,1,-1.2501556981291608e-05,0.00014978019452711725,0.0074438003839586448,0.0030901032905828775,5.0516809056329089e-05
7,2,1,0.035299330196731683,0.0012460427123378935,1,-1,3,1,1,-1,1,2073,0.0011741160773849233,0.062494996664442956,0.061320880587058035,2.1185727149279996e-05,0.061575559023529222,0.061554373296379944,6.2617426865332971e-05,3.99936226432589e-05,6.5021400355874009e-05,6.0611213501468586e-05,0.00012438564953035636,7.4299609685157261e-05,0.00031742126209083343,0.062483334734847733,0.061374249499666439,0.061056828237575606,-0.00031742126209083343,0,0,0,0,0,0.99540148567385922,-0.0050134019242161626,0.0019053401303142064,0.029427907441013999,0,0.015066004279673282
