mode_index,m,n,q,q2,branch_id,root_id,kind_id,source_id_0lambda_1trace,n_contour_segments,Z_min,Z_max,Z_span,zero_fraction_absZ_le_tol,skipped_flag
3,1,1,0.022325813073007059,0.00049844192937085292,1,-1,1,0,3,-0.99987961815691606,0.013902428441111524,1.0137820465980276,0,0
3,1,1,0.022325813073007059,0.00049844192937085292,1,-1,3,1,1,-0.99998619933055766,0.083770237214855367,1.0837564365454131,0,0
3,1,1,0.022325813073007059,0.00049844192937085292,-1,1,1,0,0,1.3493558258737375e-05,0.12261151981142999,0.12259802625317126,0,2
3,1,1,0.022325813073007059,0.00049844192937085292,-1,1,3,1,2,-0.04198857872495932,0.083770237214855367,0.12575881593981469,0,0
3,1,1,0.022325813073007059,0.00049844192937085292,-1,-1,1,0,0,-0.10008245424738893,-7.9750708699331818e-05,0.10000270353868959,0,2
3,1,1,0.022325813073007059,0.00049844192937085292,-1,-1,3,1,2,-0.04198857872495932,0.083770237214855367,0.12575881593981469,0,0
4,0,2,0.031572484027273924,0.00099682174765246701,1,1,1,0,1,-0.20117110645759761,0.12256911487835728,0.32374022133595493,0,0
4,0,2,0.031572484027273924,0.00099682174765246701,1,1,3,1,1,-1.0001058104869451,0.083650626058467778,1.0837564365454129,0,0
4,0,2,0.031572484027273924,0.00099682174765246701,1,-1,1,0,3,-0.99995936424822196,0.013831910763419421,1.0137912750116413,0,0
4,0,2,0.031572484027273924,0.00099682174765246701,1,-1,3,1,1,-1.0001058104869451,0.083650626058467778,1.0837564365454129,0,0
4,0,2,0.031572484027273924,0.00099682174765246701,-1,1,1,0,0,-2.6376827203791745e-05,0.12256911487835728,0.12259549170556107,0,0
4,0,2,0.031572484027273924,0.00099682174765246701,-1,1,3,1,2,-0.042108189881346902,0.083650626058467778,0.12575881593981469,0,0
4,0,2,0.031572484027273924,0.00099682174765246701,-1,-1,1,0,0,-0.10016489699173661,-0.00015949147962439,0.10000540551211222,0,2
4,0,2,0.031572484027273924,0.00099682174765246701,-1,-1,3,1,2,-0.042108189881346902,0.083650626058467778,0.12575881593981469,0,0
5,2,0,0.031572484027273924,0.00099682174765246701,1,1,1,0,1,-0.20117110645759761,0.12256911487835728,0.32374022133595493,0,0
5,2,0,0.031572484027273924,0.00099682174765246701,1,1,3,1,1,-1.0001058104869451,0.083650626058467778,1.0837564365454129,0,0
5,2,0,0.031572484027273924,0.00099682174765246701,1,-1,1,0,3,-0.99995936424822196,0.013831910763419421,1.0137912750116413,0,0
5,2,0,0.031572484027273924,0.00099682174765246701,1,-1,3,1,1,-1.0001058104869451,0.083650626058467778,1.0837564365454129,0,0
5,2,0,0.031572484027273924,0.00099682174765246701,-1,1,1,0,0,-2.6376827203791745e-05,0.12256911487835728,0.12259549170556107,0,0
5,2,0,0.031572484027273924,0.00099682174765246701,-1,1,3,1,2,-0.042108189881346902,0.083650626058467778,0.12575881593981469,0,0
5,2,0,0.031572484027273924,0.00099682174765246701,-1,-1,1,0,0,-0.10016489699173661,-0.00015949147962439,0.10000540551211222,0,2
5,2,0,0.031572484027273924,0.00099682174765246701,-1,-1,3,1,2,-0.042108189881346902,0.083650626058467778,0.12575881593981469,0,0
6,1,2,0.035299330196731683,0.0012460427123378935,1,1,1,0,1,-0.20120101297335988,0.12254791192919484,0.32374892490255469,0,0
6,1,2,0.035299330196731683,0.0012460427123378935,1,1,3,1,1,-1.0001656235184697,0.083590813026943281,1.0837564365454131,0,0
6,1,2,0.035299330196731683,0.0012460427123378935,1,-1,1,0,3,-0.99999924226293457,0.013786662316769987,1.0137859045797046,0,0
6,1,2,0.035299330196731683,0.0012460427123378935,1,-1,3,1,1,-1.0001656235184697,0.083590813026943281,1.0837564365454131,0,0
6,1,2,0.035299330196731683,0.0012460427123378935,-1,1,1,0,0,-4.6314504378625865e-05,0.12254791192919484,0.12259422643357347,0,0
6,1,2,0.035299330196731683,0.0012460427123378935,-1,1,3,1,2,-0.042168002912871407,0.083590813026943281,0.12575881593981469,0,0
6,1,2,0.035299330196731683,0.0012460427123378935,-1,-1,1,0,0,-0.10020612304075446,-0.00019936683397405938,0.1000067562067804,0,2
6,1,2,0.035299330196731683,0.0012460427123378935,-1,-1,3,1,2,-0.042168002912871407,0.083590813026943281,0.12575881593981469,0,0
7,2,1,0.035299330196731683,0.0012460427123378935,1,1,1,0,1,-0.20120101297335988,0.12254791192919484,0.32374892490255469,0,0
7,2,1,0.035299330196731683,0.0012460427123378935,1,1,3,1,1,-1.0001656235184697,0.083590813026943281,1.0837564365454131,0,0
7,2,1,0.035299330196731683,0.0012460427123378935,1,-1,1,0,3,-0.99999924226293457,0.013786662316769987,1.0137859045797046,0,0
7,2,1,0.035299330196731683,0.0012460427123378935,1,-1,3,1,1,-1.0001656235184697,0.083590813026943281,1.0837564365454131,0,0
7,2,1,0.035299330196731683,0.0012460427123378935,-1,1,1,0,0,-4.6314504378625865e-05,0.12254791192919484,0.12259422643357347,0,0
7,2,1,0.035299330196731683,0.0012460427123378935,-1,1,3,1,2,-0.042168002912871407,0.083590813026943281,0.12575881593981469,0,0
7,2,1,0.035299330196731683,0.0012460427123378935,-1,-1,1,0,0,-0.10020612304075446,-0.00019936683397405938,0.1000067562067804,0,2
7,2,1,0.035299330196731683,0.0012460427123378935,-1,-1,3,1,2,-0.042168002912871407,0.083590813026943281,0.12575881593981469,0,0
8,2,2,0.044650235109178697,0.001993643495304934,1,1,1,0,1,-0.20096848113008234,0.12248431700170258,0.3234527981317849,0,0
8,2,2,0.044650235109178697,0.001993643495304934,1,1,3,1,1,-1.0003450477063818,0.083411388839031195,1.0837564365454129,0,0
8,2,2,0.044650235109178697,0.001993643495304934,1,-1,1,0,2,-1.0001188663679983,0.013677467254186641,1.0137963336221849,0,0
8,2,2,0.044650235109178697,0.001993643495304934,1,-1,3,1,1,-1.0003450477063818,0.083411388839031195,1.0837564365454129,0,0
8,2,2,0.044650235109178697,0.001993643495304934,-1,1,1,0,0,-0.00010612256701598908,0.12248431700170258,0.12259043956871857,0,0
8,2,2,0.044650235109178697,0.001993643495304934,-1,1,3,1,2,-0.0423474271007835,0.083411388839031195,0.12575881593981469,0,0
8,2,2,0.044650235109178697,0.001993643495304934,-1,-1,1,0,0,-0.10032978907321626,-0.00031898295924878695,0.10001080611396747,0,2
8,2,2,0.044650235109178697,0.001993643495304934,-1,-1,3,1,2,-0.0423474271007835,0.083411388839031195,0.12575881593981469,0,0
9,0,3,0.047356267073247985,0.0022426160311127914,1,1,1,0,1,-0.20099835783437928,0.12246314093855749,0.32346149877293678,0,0
9,0,3,0.047356267073247985,0.0022426160311127914,1,1,3,1,1,-1.0004048011149758,0.083351635430437304,1.0837564365454131,0,0
9,0,3,0.047356267073247985,0.0022426160311127914,1,-1,1,0,2,-1.0001587046310147,0.013647590549889697,1.0138062951809044,0,0
9,0,3,0.047356267073247985,0.0022426160311127914,1,-1,3,1,1,-1.0004048011149758,0.083351635430437304,1.0837564365454131,0,0
9,0,3,0.047356267073247985,0.0022426160311127914,-1,1,1,0,0,-0.00012604036988061773,0.12246314093855749,0.12258918130843811,0,0
9,0,3,0.047356267073247985,0.0022426160311127914,-1,1,3,1,2,-0.042407180509377383,0.083351635430437304,0.12575881593981469,0,0
9,0,3,0.047356267073247985,0.0022426160311127914,-1,-1,1,0,0,-0.10037097280205809,-0.00035881856497804038,0.10001215423708004,0,2
9,0,3,0.047356267073247985,0.0022426160311127914,-1,-1,3,1,2,-0.042407180509377383,0.083351635430437304,0.12575881593981469,0,0
10,3,0,0.047356267073247985,0.0022426160311127914,1,1,1,0,1,-0.20099835783437928,0.12246314093855749,0.32346149877293678,0,0
10,3,0,0.047356267073247985,0.0022426160311127914,1,1,3,1,1,-1.0004048011149758,0.083351635430437304,1.0837564365454131,0,0
10,3,0,0.047356267073247985,0.0022426160311127914,1,-1,1,0,2,-1.0001587046310147,0.013647590549889697,1.0138062951809044,0,0
10,3,0,0.047356267073247985,0.0022426160311127914,1,-1,3,1,1,-1.0004048011149758,0.083351635430437304,1.0837564365454131,0,0
10,3,0,0.047356267073247985,0.0022426160311127914,-1,1,1,0,0,-0.00012604036988061773,0.12246314093855749,0.12258918130843811,0,0
10,3,0,0.047356267073247985,0.0022426160311127914,-1,1,3,1,2,-0.042407180509377383,0.083351635430437304,0.12575881593981469,0,0
10,3,0,0.047356267073247985,0.0022426160311127914,-1,-1,1,0,0,-0.10037097280205809,-0.00035881856497804038,0.10001215423708004,0,2
10,3,0,0.047356267073247985,0.0022426160311127914,-1,-1,3,1,2,-0.042407180509377383,0.083351635430437304,0.12575881593981469,0,0
11,1,3,0.049918303214334298,0.0024918369957982181,1,1,1,0,1,-0.20102826435014154,0.12244194518362667,0.3234702095337682,0,0
11,1,3,0.049918303214334298,0.0024918369957982181,1,1,3,1,1,-1.0004646141465001,0.083291822398912807,1.0837564365454129,0,0
11,1,3,0.049918303214334298,0.0024918369957982181,1,-1,1,0,2,-1.0001985826451967,0.013609992008505257,1.013808574653702,0,0
11,1,3,0.049918303214334298,0.0024918369957982181,1,-1,3,1,1,-1.0004646141465001,0.083291822398912807,1.0837564365454129,0,0
11,1,3,0.049918303214334298,0.0024918369957982181,-1,1,1,0,0,-0.00014597804705545185,0.12244194518362667,0.12258792323068211,0,0
11,1,3,0.049918303214334298,0.0024918369957982181,-1,1,3,1,2,-0.042466993540901887,0.083291822398912807,0.12575881593981469,0,0
11,1,3,0.049918303214334298,0.0024918369957982181,-1,-1,1,0,0,-0.10041219731847854,-0.00039869391932770976,0.10001350339915083,0,2
11,1,3,0.049918303214334298,0.0024918369957982181,-1,-1,3,1,2,-0.042466993540901887,0.083291822398912807,0.12575881593981469,0,0
12,3,1,0.049918303214334298,0.0024918369957982181,1,1,1,0,1,-0.20102826435014154,0.12244194518362667,0.3234702095337682,0,0
12,3,1,0.049918303214334298,0.0024918369957982181,1,1,3,1,1,-1.0004646141465001,0.083291822398912807,1.0837564365454129,0,0
12,3,1,0.049918303214334298,0.0024918369957982181,1,-1,1,0,2,-1.0001985826451967,0.013609992008505257,1.013808574653702,0,0
12,3,1,0.049918303214334298,0.0024918369957982181,1,-1,3,1,1,-1.0004646141465001,0.083291822398912807,1.0837564365454129,0,0
12,3,1,0.049918303214334298,0.0024918369957982181,-1,1,1,0,0,-0.00014597804705545185,0.12244194518362667,0.12258792323068211,0,0
12,3,1,0.049918303214334298,0.0024918369957982181,-1,1,3,1,2,-0.042466993540901887,0.083291822398912807,0.12575881593981469,0,0
12,3,1,0.049918303214334298,0.0024918369957982181,-1,-1,1,0,0,-0.10041219731847854,-0.00039869391932770976,0.10001350339915083,0,2
12,3,1,0.049918303214334298,0.0024918369957982181,-1,-1,3,1,2,-0.042466993540901887,0.083291822398912807,0.12575881593981469,0,0
13,2,3,0.056916059058628246,0.0032394377787652584,1,1,1,0,1,-0.2011179764440976,0.12237837183027388,0.32349634827437146,0,0
13,2,3,0.056916059058628246,0.0032394377787652584,1,1,3,1,1,-1.0006440383344122,0.083112398211000707,1.0837564365454129,0,0
13,2,3,0.056916059058628246,0.0032394377787652584,1,-1,1,0,3,-1.0003182067486698,0.013494218187341759,1.0138124249360116,0,0
13,2,3,0.056916059058628246,0.0032394377787652584,1,-1,3,1,1,-1.0006440383344122,0.083112398211000707,1.0837564365454129,0,0
13,2,3,0.056916059058628246,0.0032394377787652584,-1,1,1,0,1,-0.00020578610969281512,0.12237837183027388,0.12258415793996669,0,0
13,2,3,0.056916059058628246,0.0032394377787652584,-1,1,3,1,2,-0.042646417728813973,0.083112398211000707,0.12575881593981469,0,0
13,2,3,0.056916059058628246,0.0032394377787652584,-1,-1,1,0,0,-0.10053585875685907,-0.00051831004460243732,0.10001754871225663,0,2
13,2,3,0.056916059058628246,0.0032394377787652584,-1,-1,3,1,2,-0.042646417728813973,0.083112398211000707,0.12575881593981469,0,0
14,3,2,0.056916059058628246,0.0032394377787652584,1,1,1,0,1,-0.2011179764440976,0.12237837183027388,0.32349634827437146,0,0
14,3,2,0.056916059058628246,0.0032394377787652584,1,1,3,1,1,-1.0006440383344122,0.083112398211000707,1.0837564365454129,0,0
14,3,2,0.056916059058628246,0.0032394377787652584,1,-1,1,0,3,-1.0003182067486698,0.013494218187341759,1.0138124249360116,0,0
14,3,2,0.056916059058628246,0.0032394377787652584,1,-1,3,1,1,-1.0006440383344122,0.083112398211000707,1.0837564365454129,0,0
14,3,2,0.056916059058628246,0.0032394377787652584,-1,1,1,0,1,-0.00020578610969281512,0.12237837183027388,0.12258415793996669,0,0
14,3,2,0.056916059058628246,0.0032394377787652584,-1,1,3,1,2,-0.042646417728813973,0.083112398211000707,0.12575881593981469,0,0
14,3,2,0.056916059058628246,0.0032394377787652584,-1,-1,1,0,0,-0.10053585875685907,-0.00051831004460243732,0.10001754871225663,0,2
14,3,2,0.056916059058628246,0.0032394377787652584,-1,-1,3,1,2,-0.042646417728813973,0.083112398211000707,0.12575881593981469,0,0
15,0,4,0.063137099529621057,0.0039862933370132759,1,1,1,0,1,-0.20120759911108735,0.12231487476738562,0.32352247387847299,0,0
15,0,4,0.063137099529621057,0.0039862933370132759,1,1,3,1,1,-1.0008232836683917,0.082933152877021188,1.0837564365454129,0,0
15,0,4,0.063137099529621057,0.0039862933370132759,1,-1,1,0,3,-1.0004377116072818,0.013377119693772388,1.0138148313010542,0,0
15,0,4,0.063137099529621057,0.0039862933370132759,1,-1,3,1,1,-1.0008232836683917,0.082933152877021188,1.0837564365454129,0,0
15,0,4,0.063137099529621057,0.0039862933370132759,-1,1,1,0,1,-0.00026553455435265644,0.12231487476738562,0.12258040932173828,0,0
15,0,4,0.063137099529621057,0.0039862933370132759,-1,1,3,1,2,-0.042825663062793499,0.082933152877021188,0.12575881593981469,0,0
15,0,4,0.063137099529621057,0.0039862933370132759,-1,-1,1,0,0,-0.10065939417802507,-0.00063780693392212137,0.10002158724410294,0,2
15,0,4,0.063137099529621057,0.0039862933370132759,-1,-1,3,1,2,-0.042825663062793499,0.082933152877021188,0.12575881593981469,0,0
16,4,0,0.063137099529621057,0.0039862933370132759,1,1,1,0,1,-0.20120759911108735,0.12231487476738562,0.32352247387847299,0,0
16,4,0,0.063137099529621057,0.0039862933370132759,1,1,3,1,1,-1.0008232836683917,0.082933152877021188,1.0837564365454129,0,0
16,4,0,0.063137099529621057,0.0039862933370132759,1,-1,1,0,3,-1.0004377116072818,0.013377119693772388,1.0138148313010542,0,0
16,4,0,0.063137099529621057,0.0039862933370132759,1,-1,3,1,1,-1.0008232836683917,0.082933152877021188,1.0837564365454129,0,0
16,4,0,0.063137099529621057,0.0039862933370132759,-1,1,1,0,1,-0.00026553455435265644,0.12231487476738562,0.12258040932173828,0,0
16,4,0,0.063137099529621057,0.0039862933370132759,-1,1,3,1,2,-0.042825663062793499,0.082933152877021188,0.12575881593981469,0,0
16,4,0,0.063137099529621057,0.0039862933370132759,-1,-1,1,0,0,-0.10065939417802507,-0.00063780693392212137,0.10002158724410294,0,2
16,4,0,0.063137099529621057,0.0039862933370132759,-1,-1,3,1,2,-0.042825663062793499,0.082933152877021188,0.12575881593981469,0,0
17,1,4,0.065080828987488334,0.0042355143016987026,1,1,1,0,1,-0.20123750562684961,0.1222936890723899,0.32353119469923952,0,0
17,1,4,0.065080828987488334,0.0042355143016987026,1,1,3,1,1,-1.0008830966999163,0.082873339845496691,1.0837564365454129,0,0
17,1,4,0.065080828987488334,0.0042355143016987026,1,-1,1,0,3,-1.0004775896207219,0.013343362562296113,1.0138209521830179,0,0
17,1,4,0.065080828987488334,0.0042355143016987026,1,-1,3,1,1,-1.0008830966999163,0.082873339845496691,1.0837564365454129,0,0
17,1,4,0.065080828987488334,0.0042355143016987026,-1,1,1,0,1,-0.00028547223152749059,0.1222936890723899,0.12257916130391738,0,0
17,1,4,0.065080828987488334,0.0042355143016987026,-1,1,3,1,2,-0.042885476094318004,0.082873339845496691,0.12575881593981469,0,0
17,1,4,0.065080828987488334,0.0042355143016987026,-1,-1,1,0,0,-0.10070061655399741,-0.00067768228827178728,0.10002293426572562,0,2
17,1,4,0.065080828987488334,0.0042355143016987026,-1,-1,3,1,2,-0.042885476094318004,0.082873339845496691,0.12575881593981469,0,0
18,4,1,0.065080828987488334,0.0042355143016987026,1,1,1,0,1,-0.20123750562684961,0.1222936890723899,0.32353119469923952,0,0
18,4,1,0.065080828987488334,0.0042355143016987026,1,1,3,1,1,-1.0008830966999163,0.082873339845496691,1.0837564365454129,0,0
18,4,1,0.065080828987488334,0.0042355143016987026,1,-1,1,0,3,-1.0004775896207219,0.013343362562296113,1.0138209521830179,0,0
18,4,1,0.065080828987488334,0.0042355143016987026,1,-1,3,1,1,-1.0008830966999163,0.082873339845496691,1.0837564365454129,0,0
18,4,1,0.065080828987488334,0.0042355143016987026,-1,1,1,0,1,-0.00028547223152749059,0.1222936890723899,0.12257916130391738,0,0
18,4,1,0.065080828987488334,0.0042355143016987026,-1,1,3,1,2,-0.042885476094318004,0.082873339845496691,0.12575881593981469,0,0
18,4,1,0.065080828987488334,0.0042355143016987026,-1,-1,1,0,0,-0.10070061655399741,-0.00067768228827178728,0.10002293426572562,0,2
18,4,1,0.065080828987488334,0.0042355143016987026,-1,-1,3,1,2,-0.042885476094318004,0.082873339845496691,0.12575881593981469,0,0
19,3,3,0.066971875158349736,0.0044852320622255828,1,1,1,0,1,-0.20126747175811283,0.12227246258717724,0.32353993434529005,0,0
19,3,3,0.066971875158349736,0.0044852320622255828,1,1,3,1,1,-1.0009430289624428,0.082813407582970233,1.0837564365454131,0,0
19,3,3,0.066971875158349736,0.0044852320622255828,1,-1,1,0,3,-1.0005175471266909,0.013313396431032888,1.0138309435577237,0,0
19,3,3,0.066971875158349736,0.0044852320622255828,1,-1,3,1,1,-1.0009430289624428,0.082813407582970233,1.0837564365454131,0,0
19,3,3,0.066971875158349736,0.0044852320622255828,-1,1,1,0,1,-0.00030544965236964112,0.12227246258717724,0.12257791223954688,0,0
19,3,3,0.066971875158349736,0.0044852320622255828,-1,1,3,1,2,-0.042945408356844454,0.082813407582970233,0.12575881593981469,0,0
19,3,3,0.066971875158349736,0.0044852320622255828,-1,-1,1,0,0,-0.10074192079604831,-0.00071763712995608769,0.10002428366609223,0,2
19,3,3,0.066971875158349736,0.0044852320622255828,-1,-1,3,1,2,-0.042945408356844454,0.082813407582970233,0.12575881593981469,0,0
20,2,4,0.070591182768570626,0.0049831150846657429,1,1,1,0,1,-0.20100530688599366,0.12223014588682143,0.32323545277281507,0,0
20,2,4,0.070591182768570626,0.0049831150846657429,1,1,3,1,1,-1.0010625208878283,0.082693915657584591,1.0837564365454129,0,0
20,2,4,0.070591182768570626,0.0049831150846657429,1,-1,1,0,3,-1.000597213721969,0.013235335396501487,1.0138325491184705,0,0
20,2,4,0.070591182768570626,0.0049831150846657429,1,-1,3,1,1,-1.0010625208878283,0.082693915657584591,1.0837564365454129,0,0
20,2,4,0.070591182768570626,0.0049831150846657429,-1,1,1,0,1,-0.00034528029416485372,0.12223014588682143,0.12257542618098628,0,0
20,2,4,0.070591182768570626,0.0049831150846657429,-1,1,3,1,2,-0.04306490028223009,0.082693915657584591,0.12575881593981469,0,0
20,2,4,0.070591182768570626,0.0049831150846657429,-1,-1,1,0,0,-0.1008242715762122,-0.00079729841354651484,0.10002697316266568,0,2
20,2,4,0.070591182768570626,0.0049831150846657429,-1,-1,3,1,2,-0.04306490028223009,0.082693915657584591,0.12575881593981469,0,0
21,4,2,0.070591182768570626,0.0049831150846657429,1,1,1,0,1,-0.20100530688599366,0.12223014588682143,0.32323545277281507,0,0
21,4,2,0.070591182768570626,0.0049831150846657429,1,1,3,1,1,-1.0010625208878283,0.082693915657584591,1.0837564365454129,0,0
21,4,2,0.070591182768570626,0.0049831150846657429,1,-1,1,0,3,-1.000597213721969,0.013235335396501487,1.0138325491184705,0,0
21,4,2,0.070591182768570626,0.0049831150846657429,1,-1,3,1,1,-1.0010625208878283,0.082693915657584591,1.0837564365454129,0,0
21,4,2,0.070591182768570626,0.0049831150846657429,-1,1,1,0,1,-0.00034528029416485372,0.12223014588682143,0.12257542618098628,0,0
21,4,2,0.070591182768570626,0.0049831150846657429,-1,1,3,1,2,-0.04306490028223009,0.082693915657584591,0.12575881593981469,0,0
21,4,2,0.070591182768570626,0.0049831150846657429,-1,-1,1,0,0,-0.1008242715762122,-0.00079729841354651484,0.10002697316266568,0,2
21,4,2,0.070591182768570626,0.0049831150846657429,-1,-1,3,1,2,-0.04306490028223009,0.082693915657584591,0.12575881593981469,0,0
22,0,5,0.078913998152505507,0.0062274191044136423,1,1,1,0,1,-0.20115462336836343,0.12212441349412693,0.32327903686249038,0,0
22,0,5,0.078913998152505507,0.0062274191044136423,1,1,3,1,1,-1.001361153852568,0.082395282692845101,1.0837564365454131,0,0
22,0,5,0.078913998152505507,0.0062274191044136423,1,-1,1,0,3,-1.0007963156381932,0.013049772139693711,1.0138460877778868,0,0
22,0,5,0.078913998152505507,0.0062274191044136423,1,-1,3,1,1,-1.001361153852568,0.082395282692845101,1.0837564365454131,0,0
22,0,5,0.078913998152505507,0.0062274191044136423,-1,1,1,0,1,-0.00044482461574468573,0.12212441349412693,0.12256923810987162,0,0
22,0,5,0.078913998152505507,0.0062274191044136423,-1,1,3,1,2,-0.043363533246969586,0.082395282692845101,0.12575881593981469,0,0
22,0,5,0.078913998152505507,0.0062274191044136423,-1,-1,1,0,0,-0.1010300764575587,-0.0009963870567061793,0.10003368940085251,0,2
22,0,5,0.078913998152505507,0.0062274191044136423,-1,-1,3,1,2,-0.043363533246969586,0.082395282692845101,0.12575881593981469,0,0
23,5,0,0.078913998152505507,0.0062274191044136423,1,1,1,0,1,-0.20115462336836343,0.12212441349412693,0.32327903686249038,0,0
23,5,0,0.078913998152505507,0.0062274191044136423,1,1,3,1,1,-1.001361153852568,0.082395282692845101,1.0837564365454131,0,0
23,5,0,0.078913998152505507,0.0062274191044136423,1,-1,1,0,3,-1.0007963156381932,0.013049772139693711,1.0138460877778868,0,0
23,5,0,0.078913998152505507,0.0062274191044136423,1,-1,3,1,1,-1.001361153852568,0.082395282692845101,1.0837564365454131,0,0
23,5,0,0.078913998152505507,0.0062274191044136423,-1,1,1,0,1,-0.00044482461574468573,0.12212441349412693,0.12256923810987162,0,0
23,5,0,0.078913998152505507,0.0062274191044136423,-1,1,3,1,2,-0.043363533246969586,0.082395282692845101,0.12575881593981469,0,0
23,5,0,0.078913998152505507,0.0062274191044136423,-1,-1,1,0,0,-0.1010300764575587,-0.0009963870567061793,0.10003368940085251,0,2
23,5,0,0.078913998152505507,0.0062274191044136423,-1,-1,3,1,2,-0.043363533246969586,0.082395282692845101,0.12575881593981469,0,0
24,3,4,0.078923439915693408,0.0062289093681260673,1,1,1,0,1,-0.20115480220000889,0.12212428688322645,0.32327908908323533,0,0
24,3,4,0.078923439915693408,0.0062289093681260673,1,1,3,1,1,-1.0013615115158589,0.082394925029554117,1.0837564365454131,0,0
24,3,4,0.078923439915693408,0.0062289093681260673,1,-1,1,0,3,-1.0007965540962824,0.013049593308048221,1.0138461474043305,0,0
24,3,4,0.078923439915693408,0.0062289093681260673,1,-1,3,1,1,-1.0013615115158589,0.082394925029554117,1.0837564365454131,0,0
24,3,4,0.078923439915693408,0.0062289093681260673,-1,1,1,0,1,-0.00044494383684167972,0.12212428688322645,0.12256923072006813,0,0
24,3,4,0.078923439915693408,0.0062289093681260673,-1,1,3,1,2,-0.04336389091026057,0.082394925029554117,0.12575881593981469,0,0
24,3,4,0.078923439915693408,0.0062289093681260673,-1,-1,1,0,0,-0.10103032293902427,-0.00099662549890016522,0.10003369744012411,0,2
24,3,4,0.078923439915693408,0.0062289093681260673,-1,-1,3,1,2,-0.04336389091026057,0.082394925029554117,0.12575881593981469,0,0
25,4,3,0.078923439915693408,0.0062289093681260673,1,1,1,0,1,-0.20115480220000889,0.12212428688322645,0.32327908908323533,0,0
25,4,3,0.078923439915693408,0.0062289093681260673,1,1,3,1,1,-1.0013615115158589,0.082394925029554117,1.0837564365454131,0,0
25,4,3,0.078923439915693408,0.0062289093681260673,1,-1,1,0,3,-1.0007965540962824,0.013049593308048221,1.0138461474043305,0,0
