mode_index,m,n,q,q2,branch_id,root_id,kind_id,source_id_0lambda_1trace,n_contour_segments,Z_min,Z_max,Z_span,zero_fraction_absZ_le_tol,skipped_flag
290,11,15,0.29307846094734608,0.085894984271265074,-1,1,3,1,1,-0.062483748887013926,0.063275067052800754,0.12575881593981469,0,0
290,11,15,0.29307846094734608,0.085894984271265074,-1,-1,1,0,0,-0.11419166867520736,-0.013743197483402407,0.10044847119180494,0,2
290,11,15,0.29307846094734608,0.085894984271265074,-1,-1,3,1,1,-0.062483748887013926,0.063275067052800754,0.12575881593981469,0,0
291,15,11,0.29307846094734608,0.085894984271265074,1,1,1,0,1,-0.20120890047841236,0.11542795582461611,0.31663685630302846,0,0
291,15,11,0.29307846094734608,0.085894984271265074,1,1,3,1,1,-1.0204813694926123,0.063275067052800754,1.0837564365454131,0,0
291,15,11,0.29307846094734608,0.085894984271265074,1,-1,1,0,4,-1.0135439704180447,0.00081986579021860011,1.0143638362082632,0,0
291,15,11,0.29307846094734608,0.085894984271265074,1,-1,3,1,1,-1.0204813694926123,0.063275067052800754,1.0837564365454131,0,0
291,15,11,0.29307846094734608,0.085894984271265074,-1,1,1,0,1,-0.0068182298290928025,0.11542795582461611,0.12224618565370891,0,0
291,15,11,0.29307846094734608,0.085894984271265074,-1,1,3,1,1,-0.062483748887013926,0.063275067052800754,0.12575881593981469,0,0
291,15,11,0.29307846094734608,0.085894984271265074,-1,-1,1,0,0,-0.11419166867520736,-0.013743197483402407,0.10044847119180494,0,2
291,15,11,0.29307846094734608,0.085894984271265074,-1,-1,3,1,1,-0.062483748887013926,0.063275067052800754,0.12575881593981469,0,0
292,5,18,0.2939979231060989,0.086434778790699635,1,1,1,0,1,-0.20127367582074451,0.11538306487281363,0.31665674069355815,0,0
292,5,18,0.2939979231060989,0.086434778790699635,1,1,3,1,1,-1.0206109201772766,0.063145516368136465,1.0837564365454131,0,0
292,5,18,0.2939979231060989,0.086434778790699635,1,-1,1,0,3,-1.013630343225671,0.00073215777061237663,1.0143625009962833,0,0
292,5,18,0.2939979231060989,0.086434778790699635,1,-1,3,1,1,-1.0206109201772766,0.063145516368136465,1.0837564365454131,0,0
292,5,18,0.2939979231060989,0.086434778790699635,-1,1,1,0,1,-0.0068614133906475701,0.11538306487281363,0.1222444782634612,0,0
292,5,18,0.2939979231060989,0.086434778790699635,-1,1,3,1,1,-0.062613299571678216,0.063145516368136465,0.12575881593981469,0,0
292,5,18,0.2939979231060989,0.086434778790699635,-1,-1,1,0,0,-0.11428074775080477,-0.013829564606511933,0.10045118314429283,0,2
292,5,18,0.2939979231060989,0.086434778790699635,-1,-1,3,1,1,-0.062613299571678216,0.063145516368136465,0.12575881593981469,0,0
293,18,5,0.2939979231060989,0.086434778790699635,1,1,1,0,1,-0.20127367582074451,0.11538306487281363,0.31665674069355815,0,0
293,18,5,0.2939979231060989,0.086434778790699635,1,1,3,1,1,-1.0206109201772766,0.063145516368136465,1.0837564365454131,0,0
293,18,5,0.2939979231060989,0.086434778790699635,1,-1,1,0,3,-1.013630343225671,0.00073215777061237663,1.0143625009962833,0,0
293,18,5,0.2939979231060989,0.086434778790699635,1,-1,3,1,1,-1.0206109201772766,0.063145516368136465,1.0837564365454131,0,0
293,18,5,0.2939979231060989,0.086434778790699635,-1,1,1,0,1,-0.0068614133906475701,0.11538306487281363,0.1222444782634612,0,0
293,18,5,0.2939979231060989,0.086434778790699635,-1,1,3,1,1,-0.062613299571678216,0.063145516368136465,0.12575881593981469,0,0
293,18,5,0.2939979231060989,0.086434778790699635,-1,-1,1,0,0,-0.11428074775080477,-0.013829564606511933,0.10045118314429283,0,2
293,18,5,0.2939979231060989,0.086434778790699635,-1,-1,3,1,1,-0.062613299571678216,0.063145516368136465,0.12575881593981469,0,0
294,8,17,0.29584515847020543,0.087524357790260965,1,1,1,0,1,-0.20140442530069189,0.115292471493494,0.31669689679418589,0,0
294,8,17,0.29584515847020543,0.087524357790260965,1,1,3,1,1,-1.0208724191371712,0.062884017408241746,1.0837564365454129,0,0
294,8,17,0.29584515847020543,0.087524357790260965,1,-1,1,0,4,-1.0138046873383513,0.00055622638241524872,1.0143609137207665,0,0
294,8,17,0.29584515847020543,0.087524357790260965,1,-1,3,1,1,-1.0208724191371712,0.062884017408241746,1.0837564365454129,0,0
294,8,17,0.29584515847020543,0.087524357790260965,-1,1,1,0,1,-0.0069485797106124732,0.115292471493494,0.12224105120410647,0,0
294,8,17,0.29584515847020543,0.087524357790260965,-1,1,3,1,1,-0.062874798531572948,0.062884017408241746,0.12575881593981469,0,0
294,8,17,0.29584515847020543,0.087524357790260965,-1,-1,1,0,0,-0.11446055060096777,-0.01400389724644175,0.10045665335452603,0,2
294,8,17,0.29584515847020543,0.087524357790260965,-1,-1,3,1,1,-0.062874798531572948,0.062884017408241746,0.12575881593981469,0,0
295,17,8,0.29584515847020543,0.087524357790260965,1,1,1,0,1,-0.20140442530069189,0.115292471493494,0.31669689679418589,0,0
295,17,8,0.29584515847020543,0.087524357790260965,1,1,3,1,1,-1.0208724191371712,0.062884017408241746,1.0837564365454129,0,0
295,17,8,0.29584515847020543,0.087524357790260965,1,-1,1,0,4,-1.0138046873383513,0.00055622638241524872,1.0143609137207665,0,0
295,17,8,0.29584515847020543,0.087524357790260965,1,-1,3,1,1,-1.0208724191371712,0.062884017408241746,1.0837564365454129,0,0
295,17,8,0.29584515847020543,0.087524357790260965,-1,1,1,0,1,-0.0069485797106124732,0.115292471493494,0.12224105120410647,0,0
295,17,8,0.29584515847020543,0.087524357790260965,-1,1,3,1,1,-0.062874798531572948,0.062884017408241746,0.12575881593981469,0,0
295,17,8,0.29584515847020543,0.087524357790260965,-1,-1,1,0,0,-0.11446055060096777,-0.01400389724644175,0.10045665335452603,0,2
295,17,8,0.29584515847020543,0.087524357790260965,-1,-1,3,1,1,-0.062874798531572948,0.062884017408241746,0.12575881593981469,0,0
296,10,16,0.29721084245353185,0.088334284871938118,1,1,1,0,1,-0.20118969336062459,0.11522514658896049,0.31641483994958508,0,0
296,10,16,0.29721084245353185,0.088334284871938118,1,1,3,1,1,-1.0210668016367737,0.062689634908639227,1.0837564365454129,0,0
296,10,16,0.29721084245353185,0.088334284871938118,1,-1,1,0,4,-1.0139342841982808,0.00042725047033224071,1.014361534668613,0,0
296,10,16,0.29721084245353185,0.088334284871938118,1,-1,3,1,1,-1.0210668016367737,0.062689634908639227,1.0837564365454129,0,0
296,10,16,0.29721084245353185,0.088334284871938118,-1,1,1,0,1,-0.0070133738771466451,0.11522514658896049,0.12223852046610714,0,0
296,10,16,0.29721084245353185,0.088334284871938118,-1,1,3,1,1,-0.063069181031175453,0.062689634908639227,0.12575881593981469,0,0
296,10,16,0.29721084245353185,0.088334284871938118,-1,-1,1,0,0,-0.11459420179457791,-0.014133485579510094,0.10046071621506782,0,2
296,10,16,0.29721084245353185,0.088334284871938118,-1,-1,3,1,1,-0.063069181031175453,0.062689634908639227,0.12575881593981469,0,0
297,16,10,0.29721084245353185,0.088334284871938118,1,1,1,0,1,-0.20118969336062459,0.11522514658896049,0.31641483994958508,0,0
297,16,10,0.29721084245353185,0.088334284871938118,1,1,3,1,1,-1.0210668016367737,0.062689634908639227,1.0837564365454129,0,0
297,16,10,0.29721084245353185,0.088334284871938118,1,-1,1,0,4,-1.0139342841982808,0.00042725047033224071,1.014361534668613,0,0
297,16,10,0.29721084245353185,0.088334284871938118,1,-1,3,1,1,-1.0210668016367737,0.062689634908639227,1.0837564365454129,0,0
297,16,10,0.29721084245353185,0.088334284871938118,-1,1,1,0,1,-0.0070133738771466451,0.11522514658896049,0.12223852046610714,0,0
297,16,10,0.29721084245353185,0.088334284871938118,-1,1,3,1,1,-0.063069181031175453,0.062689634908639227,0.12575881593981469,0,0
297,16,10,0.29721084245353185,0.088334284871938118,-1,-1,1,0,0,-0.11459420179457791,-0.014133485579510094,0.10046071621506782,0,2
297,16,10,0.29721084245353185,0.088334284871938118,-1,-1,3,1,1,-0.063069181031175453,0.062689634908639227,0.12575881593981469,0,0
298,6,18,0.29861814158566147,0.089172794484074155,1,1,1,0,1,-0.20129031451408091,0.11515546079144399,0.31644577530552492,0,0
298,6,18,0.29861814158566147,0.089172794484074155,1,1,3,1,1,-1.0212680439436863,0.062488392601726575,1.0837564365454129,0,0
298,6,18,0.29861814158566147,0.089172794484074155,1,-1,1,0,11,-1.0140684545628424,0.00029532122000694612,1.0143637757828494,0,0
298,6,18,0.29861814158566147,0.089172794484074155,1,-1,3,1,1,-1.0212680439436863,0.062488392601726575,1.0837564365454129,0,0
298,6,18,0.29861814158566147,0.089172794484074155,-1,1,1,0,1,-0.0070804546461175309,0.11515546079144399,0.12223591543756153,0,0
298,6,18,0.29861814158566147,0.089172794484074155,-1,1,3,1,1,-0.063270423338088105,0.062488392601726575,0.12575881593981469,0,0
298,6,18,0.29861814158566147,0.089172794484074155,-1,-1,1,0,0,-0.11473256655506207,-0.014267647117451859,0.10046491943761021,0,2
298,6,18,0.29861814158566147,0.089172794484074155,-1,-1,3,1,1,-0.063270423338088105,0.062488392601726575,0.12575881593981469,0,0
299,18,6,0.29861814158566147,0.089172794484074155,1,1,1,0,1,-0.20129031451408091,0.11515546079144399,0.31644577530552492,0,0
299,18,6,0.29861814158566147,0.089172794484074155,1,1,3,1,1,-1.0212680439436863,0.062488392601726575,1.0837564365454129,0,0
299,18,6,0.29861814158566147,0.089172794484074155,1,-1,1,0,11,-1.0140684545628424,0.00029532122000694612,1.0143637757828494,0,0
299,18,6,0.29861814158566147,0.089172794484074155,1,-1,3,1,1,-1.0212680439436863,0.062488392601726575,1.0837564365454129,0,0
299,18,6,0.29861814158566147,0.089172794484074155,-1,1,1,0,1,-0.0070804546461175309,0.11515546079144399,0.12223591543756153,0,0
299,18,6,0.29861814158566147,0.089172794484074155,-1,1,3,1,1,-0.063270423338088105,0.062488392601726575,0.12575881593981469,0,0
299,18,6,0.29861814158566147,0.089172794484074155,-1,-1,1,0,0,-0.11473256655506207,-0.014267647117451859,0.10046491943761021,0,2
299,18,6,0.29861814158566147,0.089172794484074155,-1,-1,3,1,1,-0.063270423338088105,0.062488392601726575,0.12575881593981469,0,0
300,0,19,0.29882787180852188,0.089298096969610385,1,1,1,0,1,-0.20130535081234524,0.11514504862242589,0.31645039943477116,0,0
300,0,19,0.29882787180852188,0.089298096969610385,1,1,3,1,1,-1.0212981165402151,0.062458320005197882,1.0837564365454129,0,0
300,0,19,0.29882787180852188,0.089298096969610385,1,-1,1,0,12,-1.0140885042794312,0.00028028492174259935,1.0143687892011739,0,0
300,0,19,0.29882787180852188,0.089298096969610385,1,-1,3,1,1,-1.0212981165402151,0.062458320005197882,1.0837564365454129,0,0
300,0,19,0.29882787180852188,0.089298096969610385,-1,1,1,0,1,-0.0070904788449604305,0.11514504862242589,0.12223552746738632,0,0
300,0,19,0.29882787180852188,0.089298096969610385,-1,1,3,1,1,-0.063300495934616799,0.062458320005197882,0.12575881593981469,0,0
300,0,19,0.29882787180852188,0.089298096969610385,-1,-1,1,0,0,-0.11475324279689636,-0.014287695515137653,0.1004655472817587,0,2
300,0,19,0.29882787180852188,0.089298096969610385,-1,-1,3,1,1,-0.063300495934616799,0.062458320005197882,0.12575881593981469,0,0
301,19,0,0.29882787180852188,0.089298096969610385,1,1,1,0,1,-0.20130535081234524,0.11514504862242589,0.31645039943477116,0,0
301,19,0,0.29882787180852188,0.089298096969610385,1,1,3,1,1,-1.0212981165402151,0.062458320005197882,1.0837564365454129,0,0
301,19,0,0.29882787180852188,0.089298096969610385,1,-1,1,0,12,-1.0140885042794312,0.00028028492174259935,1.0143687892011739,0,0
301,19,0,0.29882787180852188,0.089298096969610385,1,-1,3,1,1,-1.0212981165402151,0.062458320005197882,1.0837564365454129,0,0
301,19,0,0.29882787180852188,0.089298096969610385,-1,1,1,0,1,-0.0070904788449604305,0.11514504862242589,0.12223552746738632,0,0
301,19,0,0.29882787180852188,0.089298096969610385,-1,1,3,1,1,-0.063300495934616799,0.062458320005197882,0.12575881593981469,0,0
301,19,0,0.29882787180852188,0.089298096969610385,-1,-1,1,0,0,-0.11475324279689636,-0.014287695515137653,0.1004655472817587,0,2
301,19,0,0.29882787180852188,0.089298096969610385,-1,-1,3,1,1,-0.063300495934616799,0.062458320005197882,0.12575881593981469,0,0
302,1,19,0.29924457878848165,0.089547317934295809,1,1,1,0,1,-0.2013352573281075,0.1151243403035523,0.31645959763165982,0,0
302,1,19,0.29924457878848165,0.089547317934295809,1,1,3,1,1,-1.0213579295717397,0.062398506973673384,1.0837564365454131,0,0
302,1,19,0.29924457878848165,0.089547317934295809,1,-1,1,0,11,-1.0141283822569407,0.00024127253886406345,1.0143696547958048,0,0
302,1,19,0.29924457878848165,0.089547317934295809,1,-1,3,1,1,-1.0213579295717397,0.062398506973673384,1.0837564365454131,0,0
302,1,19,0.29924457878848165,0.089547317934295809,-1,1,1,0,1,-0.0071104165221352617,0.1151243403035523,0.12223475682568756,0,0
302,1,19,0.29924457878848165,0.089547317934295809,-1,1,3,1,1,-0.06336030896614131,0.062398506973673384,0.12575881593981469,0,0
302,1,19,0.29924457878848165,0.089547317934295809,-1,-1,1,0,0,-0.11479436670132541,-0.014327570869487325,0.10046679583183808,0,2
302,1,19,0.29924457878848165,0.089547317934295809,-1,-1,3,1,1,-0.06336030896614131,0.062398506973673384,0.12575881593981469,0,0
303,19,1,0.29924457878848165,0.089547317934295809,1,1,1,0,1,-0.2013352573281075,0.1151243403035523,0.31645959763165982,0,0
303,19,1,0.29924457878848165,0.089547317934295809,1,1,3,1,1,-1.0213579295717397,0.062398506973673384,1.0837564365454131,0,0
303,19,1,0.29924457878848165,0.089547317934295809,1,-1,1,0,11,-1.0141283822569407,0.00024127253886406345,1.0143696547958048,0,0
303,19,1,0.29924457878848165,0.089547317934295809,1,-1,3,1,1,-1.0213579295717397,0.062398506973673384,1.0837564365454131,0,0
303,19,1,0.29924457878848165,0.089547317934295809,-1,1,1,0,1,-0.0071104165221352617,0.1151243403035523,0.12223475682568756,0,0
303,19,1,0.29924457878848165,0.089547317934295809,-1,1,3,1,1,-0.06336030896614131,0.062398506973673384,0.12575881593981469,0,0
303,19,1,0.29924457878848165,0.089547317934295809,-1,-1,1,0,0,-0.11479436670132541,-0.014327570869487325,0.10046679583183808,0,2
303,19,1,0.29924457878848165,0.089547317934295809,-1,-1,3,1,1,-0.06336030896614131,0.062398506973673384,0.12575881593981469,0,0
304,2,19,0.30049112918231519,0.090294918717262848,1,1,1,0,1,-0.20142496942206356,0.11506222859629955,0.31648719801836311,0,0
304,2,19,0.30049112918231519,0.090294918717262848,1,1,3,1,1,-1.0215373537596517,0.062219082785761291,1.0837564365454131,0,0
304,2,19,0.30049112918231519,0.090294918717262848,1,-1,1,0,0,-1.014248006250418,0.00012243280343707252,1.014370439053855,0,0
304,2,19,0.30049112918231519,0.090294918717262848,1,-1,3,1,1,-1.0215373537596517,0.062219082785761291,1.0837564365454131,0,0
304,2,19,0.30049112918231519,0.090294918717262848,-1,1,1,0,1,-0.0071702245847726255,0.11506222859629955,0.12223245318107218,0,0
304,2,19,0.30049112918231519,0.090294918717262848,-1,1,3,1,1,-0.063539733154053396,0.062219082785761291,0.12575881593981469,0,0
304,2,19,0.30049112918231519,0.090294918717262848,-1,-1,1,0,0,-0.11491772654194603,-0.014447186994762051,0.10047053954718398,0,2
304,2,19,0.30049112918231519,0.090294918717262848,-1,-1,3,1,1,-0.063539733154053396,0.062219082785761291,0.12575881593981469,0,0
305,19,2,0.30049112918231519,0.090294918717262848,1,1,1,0,1,-0.20142496942206356,0.11506222859629955,0.31648719801836311,0,0
305,19,2,0.30049112918231519,0.090294918717262848,1,1,3,1,1,-1.0215373537596517,0.062219082785761291,1.0837564365454131,0,0
305,19,2,0.30049112918231519,0.090294918717262848,1,-1,1,0,0,-1.014248006250418,0.00012243280343707252,1.014370439053855,0,0
305,19,2,0.30049112918231519,0.090294918717262848,1,-1,3,1,1,-1.0215373537596517,0.062219082785761291,1.0837564365454131,0,0
305,19,2,0.30049112918231519,0.090294918717262848,-1,1,1,0,1,-0.0071702245847726255,0.11506222859629955,0.12223245318107218,0,0
