mode_index,m,n,q,q2,n_valid_segments,best_mean_abs_DeltaF,best_rms_DeltaF,best_K_span,best_F_span,best_n_points,best_branch_id,best_root_id,best_kind_id,best_curve_id
320,5,19,0.30907202408827628,0.095525516074024028,1,0.0047956803675295329,0.0048093214681468564,0.016369813762571989,0.018262508236154988,362,1,1,1,1
321,19,5,0.30907202408827628,0.095525516074024028,1,0.0047956803675295329,0.0048093214681468564,0.016369813762571989,0.018262508236154988,362,1,1,1,1
322,8,18,0.31005909517343688,0.096136642499770386,1,0.0047989811601036455,0.0048111881837130475,0.015881873751645514,0.01758432130418585,321,1,1,1,1
323,18,8,0.31005909517343688,0.096136642499770386,1,0.0047989811601036455,0.0048111881837130475,0.015881873751645514,0.01758432130418585,321,1,1,1,1
324,10,17,0.31058971432700266,0.096465970645729135,1,0.0048002608726323498,0.0048120575644639094,0.015083856240683959,0.016794103614833203,298,1,1,1,1
325,17,10,0.31058971432700266,0.096465970645729135,1,0.0048002608726323498,0.0048120575644639094,0.015083856240683959,0.016794103614833203,298,1,1,1,1
326,14,14,0.31192883973256719,0.097299601056905591,1,0.0047974151464388656,0.0048077868025359323,0.014019615343607905,0.015391892253445699,244,1,1,1,1
327,13,15,0.31270740067362812,0.097785918436056996,1,0.0047608515337265568,0.0047698451421406525,0.013271567309126028,0.014585141840501619,198,1,1,1,1
328,15,13,0.31270740067362812,0.097785918436056996,1,0.0047608515337265568,0.0047698451421406525,0.013271567309126028,0.014585141840501619,198,1,1,1,1
329,6,19,0.31347014493791675,0.098263531767398549,1,0.0047986956558415004,0.0048065569285602964,0.012199203980150446,0.013386753791604986,167,1,1,1,1
