block_id,iK,idF,K,F,F_hopf,dF_offset,ok,label,meanV,stdV,tstd,maxV,area_frac,npeaks,seconds
0,1,37,0.006075714285714286,0.0009869140344809396,0.0005659140344809396,0.000421,1,2,0.1322765089058415,6.514937796048681e-17,2.775557561562891e-17,0.1322765089058416,1,7212,10.1344
0,1,38,0.006075714285714286,0.00101991403448094,0.0005659140344809396,0.0004540000000000001,1,2,0.1362529208481601,1.709099010605656e-16,2.775557561562891e-17,0.1362529208481607,1,6718,10.1623
0,1,39,0.006075714285714286,0.00105291403448094,0.0005659140344809396,0.0004870000000000001,1,2,0.1401916601876428,4.64516736367272e-16,2.775557561562891e-17,0.1401916601876434,1,4194,10.2141
0,1,40,0.006075714285714286,0.00108591403448094,0.0005659140344809396,0.00052,1,2,0.144093301058995,1.696930586573894e-16,2.775557561562891e-17,0.1440933010589954,1,4870,10.1838
0,1,41,0.006075714285714286,0.00111891403448094,0.0005659140344809396,0.000553,1,2,0.1479584002752167,1.854861738117553e-16,2.775557561562891e-17,0.147958400275217,1,4704,10.1824
0,1,42,0.006075714285714286,0.00115191403448094,0.0005659140344809396,0.000586,1,2,0.1517874987697655,1.246531298897714e-16,2.775557561562891e-17,0.1517874987697657,1,5824,10.1753
0,1,43,0.006075714285714286,0.00118491403448094,0.0005659140344809396,0.0006190000000000001,1,2,0.1555811228112847,1.468881075164781e-16,2.775557561562891e-17,0.1555811228112851,1,5480,10.102
0,1,44,0.006075714285714286,0.00121791403448094,0.0005659140344809396,0.0006520000000000001,1,2,0.1593397850364339,3.245014964417625e-16,5.551115123125783e-17,0.1593397850364344,1,3524,10.2056
0,1,45,0.006075714285714286,0.00125091403448094,0.0005659140344809396,0.0006850000000000002,1,2,0.1630639853360556,9.716988786735882e-17,0,0.1630639853360559,1,5498,10.1528
0,1,46,0.006075714285714286,0.00128391403448094,0.0005659140344809396,0.000718,1,2,0.1667542116220711,1.095308304066803e-16,0,0.1667542116220715,1,6288,10.0973
0,1,47,0.006075714285714286,0.00131691403448094,0.0005659140344809396,0.000751,1,2,0.1704109404967693,4.254257073156898e-16,1.110223024625157e-16,0.1704109404967701,1,3996,10.1547
0,1,48,0.006075714285714286,0.00134991403448094,0.0005659140344809396,0.0007840000000000001,1,2,0.1740346378415183,8.84266677773859e-17,5.551115123125783e-17,0.1740346378415185,1,6216,10.1602
0,1,49,0.006075714285714286,0.00138291403448094,0.0005659140344809396,0.0008170000000000001,1,2,0.1776257593385359,2.913798782434715e-16,2.775557561562891e-17,0.1776257593385364,1,4388,10.2114
0,1,50,0.006075714285714286,0.00141591403448094,0.0005659140344809396,0.0008500000000000002,1,2,0.1811847509367033,1.256257948682784e-16,5.551115123125783e-17,0.1811847509367037,1,7052,10.133
0,1,51,0.006075714285714286,0.00144891403448094,0.0005659140344809396,0.000883,1,2,0.1847120492702302,2.036899984219997e-16,8.326672684688674e-17,0.1847120492702305,1,5658,10.1536
0,1,52,0.006075714285714286,0.00148191403448094,0.0005659140344809396,0.000916,1,2,0.1882080820373631,2.753098476657602e-16,0,0.1882080820373638,1,3680,10.1745
0,1,53,0.006075714285714286,0.00151491403448094,0.0005659140344809396,0.0009490000000000001,1,2,0.1916732683450427,5.979284133114693e-16,2.775557561562891e-17,0.1916732683450445,1,2842,10.1616
0,1,54,0.006075714285714286,0.00154791403448094,0.0005659140344809396,0.0009820000000000002,1,2,0.195108019024339,7.290959157278132e-16,5.551115123125783e-17,0.1951080190243402,1,2098,10.1309
0,1,55,0.006075714285714286,0.00158091403448094,0.0005659140344809396,0.001015,1,2,0.1985127369206462,7.437125001986701e-16,0,0.1985127369206474,1,3092,10.1529
0,1,56,0.006075714285714286,0.00161391403448094,0.0005659140344809396,0.001048,1,2,0.2018878171619973,7.725795259450246e-16,1.110223024625157e-16,0.2018878171619985,1,2670,10.1339
0,1,57,0.006075714285714286,0.00164691403448094,0.0005659140344809396,0.001081,1,2,0.2052336474082549,7.529955177285968e-16,2.775557561562891e-17,0.2052336474082558,1,4388,10.1756
0,1,58,0.006075714285714286,0.00167991403448094,0.0005659140344809396,0.001114,1,2,0.2085506080835224,7.64360030397602e-16,1.110223024625157e-16,0.2085506080835233,1,4672,10.173
0,1,59,0.006075714285714286,0.00171291403448094,0.0005659140344809396,0.001147,1,2,0.2118390725937447,7.231524407881212e-16,0,0.2118390725937455,1,5458,10.181
0,1,60,0.006075714285714286,0.00174591403448094,0.0005659140344809396,0.00118,1,2,0.2150994075311686,9.167746875490126e-17,8.326672684688674e-17,0.2150994075311687,1,7536,10.113
0,1,61,0.006075714285714286,0.00177891403448094,0.0005659140344809396,0.001213,1,2,0.2183319728670862,5.146545379103227e-17,5.551115123125783e-17,0.2183319728670863,1,8082,10.1694
0,1,62,0.006075714285714286,0.00181191403448094,0.0005659140344809396,0.001246,1,2,0.2215371221340798,6.049314811390872e-17,1.110223024625157e-16,0.2215371221340799,1,8562,10.1237
0,1,63,0.006075714285714286,0.00184491403448094,0.0005659140344809396,0.001279,1,2,0.2247152025988112,5.705239416895648e-17,0,0.2247152025988113,1,7530,10.173
0,1,64,0.006075714285714286,0.00187791403448094,0.0005659140344809396,0.001312,1,2,0.2278665554262612,1.085416908648727e-16,2.775557561562891e-17,0.2278665554262614,1,9014,10.1734
0,1,65,0.006075714285714286,0.00191091403448094,0.0005659140344809396,0.001345,1,2,0.2309915158362029,6.94255667317255e-17,8.326672684688674e-17,0.230991515836203,1,8046,10.1414
