K,F,F_Hopf,DeltaF_Ffront_minus_FHopf,iK
0.01940142857142857,0.003971580893927408,0.0038970808939274085,7.449999999999991e-05,177
0.01947714285714286,0.003998262271859643,0.003923762271859643,7.449999999999991e-05,178
0.01955285714285714,0.004025035902311883,0.003950535902311897,7.449999999998604e-05,179
0.01962857142857143,0.004051901913478062,0.0039774019134780625,7.449999999999991e-05,180
0.01970428571428572,0.004078860434605114,0.004004360434605114,7.449999999999991e-05,181
0.01978,0.004105911595994495,0.0040314115959944954,7.449999999999991e-05,182
0.01985571428571429,0.004133055529003714,0.004058555529003707,7.450000000000685e-05,183
0.01993142857142857,0.004160292366047801,0.004085792366047787,7.450000000001379e-05,184
0.02000714285714286,0.004187622240601029,0.004113122240601022,7.450000000000685e-05,185
0.02008285714285715,0.004215045287198677,0.00414054528719867,7.450000000000685e-05,186
0.02015857142857143,0.00424256164143875,0.00416806164143875,7.449999999999991e-05,187
0.02023428571428572,0.0042701714399838876,0.004195671439983888,7.449999999999991e-05,188
0.02031,0.004297874820563411,0.004223374820563411,7.449999999999991e-05,189
0.02038571428571428,0.004325671921975223,0.0042511719219752026,7.450000000002073e-05,190
0.02046142857142857,0.004353562884087949,0.004279062884087949,7.449999999999991e-05,191
0.02053714285714286,0.004381547847843179,0.004307047847843193,7.449999999998604e-05,192
0.02061285714285714,0.004409626955257694,0.004335126955257694,7.449999999999991e-05,193
0.02068857142857143,0.004437800349425725,0.004363300349425739,7.449999999998604e-05,194
0.02076428571428571,0.004466068174521465,0.004391568174521472,7.449999999999297e-05,195
0.02084,0.0044944305758014575,0.0044199305758014715,7.449999999998604e-05,196
0.02091571428571429,0.004522887699607197,0.004448387699607197,7.449999999999991e-05,197
0.02099142857142857,0.004551439693367703,0.004476939693367703,7.449999999999991e-05,198
0.02106714285714286,0.004580086705602305,0.004505586705602298,7.450000000000685e-05,199
0.02114285714285714,0.004608828885923297,0.004534328885923283,7.450000000001379e-05,200
0.02121857142857143,0.0046376663850388414,0.004563166385038828,7.450000000001379e-05,201
0.02129428571428571,0.0046665993547559004,0.0045920993547559005,7.449999999999991e-05,202
0.02137,0.004695627947983181,0.004621127947983181,7.449999999999991e-05,203
0.02144571428571428,0.004724752318734234,0.004650252318734248,7.449999999998604e-05,204
0.02152142857142857,0.004753972622130532,0.0046794726221305455,7.44999999999869e-05,205
0.02159714285714286,0.004783289014404725,0.004708789014404746,7.44999999999791e-05,206
0.02167285714285714,0.00481270165290393,0.00473820165290393,7.449999999999991e-05,207
0.02174857142857143,0.00484221069609299,0.00476771069609299,7.449999999999991e-05,208
0.02182428571428571,0.004871816303558008,0.004797316303557994,7.450000000001379e-05,209
0.0219,0.004901518636009782,0.004827018636009789,7.449999999999297e-05,210
0.02197571428571429,0.004931317855287389,0.004856817855287396,7.449999999999297e-05,211
0.02205142857142857,0.004961214124361834,0.004886714124361834,7.449999999999991e-05,212
0.02212714285714286,0.004991207607339761,0.004916707607339761,7.449999999999991e-05,213
0.02220285714285714,0.005021298469467176,0.004946798469467169,7.450000000000685e-05,214
0.02227857142857143,0.005051486877133424,0.004976986877133445,7.44999999999791e-05,215
0.02235428571428572,0.005081772997875095,0.005007272997875095,7.449999999999991e-05,216
0.02243,0.005112157000379919,0.005037657000379919,7.449999999999991e-05,217
0.02250571428571429,0.005142639054491015,0.005068139054491015,7.449999999999991e-05,218
0.02258142857142857,0.005173219331210859,0.005098719331210838,7.450000000002073e-05,219
0.02265714285714285,0.005203898002705704,0.00512939800270569,7.450000000001379e-05,220
0.02273285714285714,0.005234675242309745,0.005160175242309738,7.450000000000685e-05,221
0.02280857142857143,0.00526555122452955,0.005191051224529564,7.449999999998604e-05,222
0.02288428571428571,0.005296526125048532,0.005222026125048532,7.449999999999991e-05,223
0.02296,0.00532760012073138,0.00525310012073138,7.449999999999991e-05,224
0.02303571428571428,0.005358773389628766,0.005284273389628773,7.449999999999297e-05,225
0.02311142857142857,0.005390046110981992,0.005315546110981971,7.450000000002073e-05,226
0.02318714285714286,0.005421418465227647,0.005346918465227661,7.449999999998604e-05,227
0.02326285714285714,0.005452890634002625,0.005378390634002625,7.449999999999991e-05,228
0.02333857142857143,0.005484462800148799,0.005409962800148799,7.449999999999991e-05,229
0.02341428571428571,0.005516135147718164,0.005441635147718157,7.450000000000685e-05,230
0.02349,0.005547907861977864,0.005473407861977857,7.450000000000685e-05,231
0.02356571428571429,0.005579781129415236,0.005505281129415229,7.450000000000685e-05,232
0.02364142857142857,0.005611755137743127,0.005537255137743127,7.449999999999991e-05,233
0.02371714285714286,0.005643830075905106,0.005569330075905106,7.449999999999991e-05,234
0.02379285714285714,0.005676006134080884,0.005601506134080864,7.450000000002073e-05,235
0.02386857142857143,0.005708283503691654,0.005633783503691668,7.449999999998604e-05,236
0.02394428571428572,0.0057736623774057895,0.0056661623774057965,0.00010749999999999302,237
0.02402,0.005806142949144239,0.005698642949144239,0.00010749999999999996,238
0.02409571428571428,0.005838725414086348,0.005731225414086355,0.00010749999999999302,239
0.02417142857142857,0.005871409968675547,0.00576390996867554,0.0001075000000000069,240
0.02424714285714286,0.005904196810625231,0.005796696810625224,0.0001075000000000069,241
0.02432285714285715,0.005937086138924633,0.005829586138924633,0.00010749999999999996,242
0.02439857142857143,0.005970078153844895,0.005862578153844895,0.00010749999999999996,243
0.02447428571428571,0.006003173056945071,0.005895673056945057,0.00010750000000001383,244
0.02455,0.006036371051078324,0.0059288710510783035,0.00010750000000002077,245
0.02462571428571429,0.006069672340398177,0.00596217234039817,0.0001075000000000069,246
0.02470142857142857,0.006103077130364846,0.005995577130364846,0.00010749999999999996,247
0.02477714285714286,0.006136585627751646,0.006029085627751646,0.00010749999999999996,248
0.02485285714285714,0.0061701980406514735,0.00606269804065146,0.00010750000000001383,249
0.02492857142857143,0.006203914578483401,0.006096414578483388,0.00010750000000001383,250
0.02500428571428572,0.006237735451999345,0.0061302354519993454,0.00010749999999999996,251
0.02508,0.006271660873290865,0.006164160873290844,0.00010750000000002077,252
0.02515571428571429,0.00630569105579586,0.006198191055795846,0.00010750000000001383,253
0.02523142857142857,0.006339826214305674,0.006232326214305674,0.00010749999999999996,254
0.02530714285714285,0.006374066564971987,0.006266566564971994,0.00010749999999999302,255
0.02538285714285714,0.006408412325313983,0.006300912325313969,0.00010750000000001383,256
0.02545857142857143,0.00644286371422546,0.006335363714225453,0.0001075000000000069,257
0.02553428571428571,0.0064774209519822094,0.0063699209519822095,0.00010749999999999996,258
0.02561,0.006512084260249348,0.006404584260249348,0.00010749999999999996,259
0.02568571428571428,0.006546853862088749,0.0064393538620887356,0.00010750000000001383,260
0.02576142857142857,0.00658172998196661,0.00647422998196661,0.00010749999999999996,261
0.02583714285714286,0.006616712845761149,0.006509212845761142,0.0001075000000000069,262
0.02591285714285714,0.006651802680770254,0.0065443026807702545,0.00010749999999999909,263
0.02598857142857143,0.006686999715719403,0.006579499715719403,0.00010749999999999996,264
0.02606428571428571,0.006722304180769533,0.00661480418076954,0.00010749999999999302,265
0.02614,0.006757716307525082,0.006650216307525082,0.00010749999999999996,266
0.02621571428571429,0.006793236329042104,0.006685736329042104,0.00010749999999999996,267
0.02629142857142857,0.006828864479836497,0.006721364479836497,0.00010749999999999996,268
0.02636714285714286,0.006864600995892315,0.006757100995892315,0.00010749999999999996,269
0.02644285714285714,0.006900446114670156,0.006792946114670136,0.00010750000000002077,270
0.02651857142857143,0.0069364000751156694,0.0068289000751156625,0.0001075000000000069,271
0.02659428571428572,0.006972463117668259,0.006864963117668245,0.00010750000000001383,272
0.02667,0.007008635484269627,0.006901135484269627,0.00010749999999999996,273
0.02674571428571428,0.007044917418372803,0.00693741741837281,0.00010749999999999302,274
0.02682142857142857,0.007081309164950828,0.006973809164950821,0.0001075000000000069,275
0.02689714285714286,0.00711781097050598,0.007010310970505973,0.0001075000000000069,276
0.02697285714285715,0.007154423083078783,0.0070469230830787835,0.00010749999999999909,277
0.02704857142857143,0.007191145752257291,0.007083645752257291,0.00010749999999999996,278
0.02712428571428571,0.007227979229186363,0.007120479229186363,0.00010749999999999996,279
0.0272,0.007264923766577249,0.007157423766577235,0.00010750000000001383,280
0.02727571428571429,0.007301979618716963,0.007194479618716956,0.0001075000000000069,281
0.02735142857142857,0.007339147041478086,0.007231647041478086,0.00010749999999999996,282
0.02742714285714286,0.007376426292328517,0.0072689262923285175,0.00010749999999999909,283
0.02750285714285714,0.0074138176303413,0.0073063176303413,0.00010749999999999996,284
0.02757857142857143,0.007451321316204729,0.0073438213162047294,0.00010749999999999996,285
0.02765428571428571,0.00748893761223236,0.0073814376122323735,0.00010749999999998608,286
0.02773,0.007526666782373351,0.0074191667823733445,0.0001075000000000069,287
0.02780571428571429,0.0075645090922226745,0.007457009092222688,0.00010749999999998608,288
0.02788142857142857,0.007602464809031758,0.007494964809031758,0.00010749999999999996,289
0.02795714285714285,0.007640534201718872,0.007533034201718879,0.00010749999999999302,290
0.02803285714285714,0.007678717540880054,0.007571217540880061,0.00010749999999999302,291
