mode_index,m,n,q,q2,branch_id,root_id,kind_id,source_id_0lambda_1trace,n_contour_segments,Z_min,Z_max,Z_span,zero_fraction_absZ_le_tol,skipped_flag
211,15,5,0.249081809965922,0.062041748055899675,-1,-1,1,0,0,-0.11025402276734014,-0.0099266796889439443,0.10032734307839619,0,2
211,15,5,0.249081809965922,0.062041748055899675,-1,-1,3,1,1,-0.056758972195326232,0.068999843744488448,0.12575881593981469,0,0
212,9,13,0.24924880959285775,0.062124969083456653,1,1,1,0,1,-0.20117793127517708,0.11741107532880352,0.3185890066039806,0,0
212,9,13,0.24924880959285775,0.062124969083456653,1,1,3,1,1,-1.0147765658475383,0.068979870697874784,1.0837564365454131,0,0
212,9,13,0.24924880959285775,0.062124969083456653,1,-1,1,0,3,-1.0097405171839786,0.0045340112398243914,1.0142745284238031,0,0
212,9,13,0.24924880959285775,0.062124969083456653,1,-1,3,1,1,-1.0147765658475383,0.068979870697874784,1.0837564365454131,0,0
212,9,13,0.24924880959285775,0.062124969083456653,-1,1,1,0,1,-0.0049166286140681272,0.11741107532880352,0.12232770394287164,0,0
212,9,13,0.24924880959285775,0.062124969083456653,-1,1,3,1,1,-0.05677894524193991,0.068979870697874784,0.12575881593981469,0,0
212,9,13,0.24924880959285775,0.062124969083456653,-1,-1,1,0,0,-0.11026776516281971,-0.0099399950533530582,0.10032777010946664,0,2
212,9,13,0.24924880959285775,0.062124969083456653,-1,-1,3,1,1,-0.05677894524193991,0.068979870697874784,0.12575881593981469,0,0
213,13,9,0.24924880959285775,0.062124969083456653,1,1,1,0,1,-0.20117793127517708,0.11741107532880352,0.3185890066039806,0,0
213,13,9,0.24924880959285775,0.062124969083456653,1,1,3,1,1,-1.0147765658475383,0.068979870697874784,1.0837564365454131,0,0
213,13,9,0.24924880959285775,0.062124969083456653,1,-1,1,0,3,-1.0097405171839786,0.0045340112398243914,1.0142745284238031,0,0
213,13,9,0.24924880959285775,0.062124969083456653,1,-1,3,1,1,-1.0147765658475383,0.068979870697874784,1.0837564365454131,0,0
213,13,9,0.24924880959285775,0.062124969083456653,-1,1,1,0,1,-0.0049166286140681272,0.11741107532880352,0.12232770394287164,0,0
213,13,9,0.24924880959285775,0.062124969083456653,-1,1,3,1,1,-0.05677894524193991,0.068979870697874784,0.12575881593981469,0,0
213,13,9,0.24924880959285775,0.062124969083456653,-1,-1,1,0,0,-0.11026776516281971,-0.0099399950533530582,0.10032777010946664,0,2
213,13,9,0.24924880959285775,0.062124969083456653,-1,-1,3,1,1,-0.05677894524193991,0.068979870697874784,0.12575881593981469,0,0
214,0,16,0.25191941013543512,0.063463389202985568,1,1,1,0,1,-0.20133854168952053,0.11729908056518559,0.31863762225470615,0,0
214,0,16,0.25191941013543512,0.063463389202985568,1,1,3,1,1,-1.0150977866762252,0.068658649869187835,1.0837564365454131,0,0
214,0,16,0.25191941013543512,0.063463389202985568,1,-1,1,0,3,-1.009954678550369,0.0043357721841728947,1.0142904507345418,0,0
214,0,16,0.25191941013543512,0.063463389202985568,1,-1,3,1,1,-1.0150977866762252,0.068658649869187835,1.0837564365454131,0,0
214,0,16,0.25191941013543512,0.063463389202985568,-1,1,1,0,1,-0.0050237022236304411,0.11729908056518559,0.12232278278881603,0,0
214,0,16,0.25191941013543512,0.063463389202985568,-1,1,3,1,1,-0.057100166070626845,0.068658649869187835,0.12575881593981469,0,0
214,0,16,0.25191941013543512,0.063463389202985568,-1,-1,1,0,0,-0.11048877589554502,-0.010154142272477684,0.10033463362306734,0,2
214,0,16,0.25191941013543512,0.063463389202985568,-1,-1,3,1,1,-0.057100166070626845,0.068658649869187835,0.12575881593981469,0,0
215,16,0,0.25191941013543512,0.063463389202985568,1,1,1,0,1,-0.20133854168952053,0.11729908056518559,0.31863762225470615,0,0
215,16,0,0.25191941013543512,0.063463389202985568,1,1,3,1,1,-1.0150977866762252,0.068658649869187835,1.0837564365454131,0,0
215,16,0,0.25191941013543512,0.063463389202985568,1,-1,1,0,3,-1.009954678550369,0.0043357721841728947,1.0142904507345418,0,0
215,16,0,0.25191941013543512,0.063463389202985568,1,-1,3,1,1,-1.0150977866762252,0.068658649869187835,1.0837564365454131,0,0
215,16,0,0.25191941013543512,0.063463389202985568,-1,1,1,0,1,-0.0050237022236304411,0.11729908056518559,0.12232278278881603,0,0
215,16,0,0.25191941013543512,0.063463389202985568,-1,1,3,1,1,-0.057100166070626845,0.068658649869187835,0.12575881593981469,0,0
215,16,0,0.25191941013543512,0.063463389202985568,-1,-1,1,0,0,-0.11048877589554502,-0.010154142272477684,0.10033463362306734,0,2
215,16,0,0.25191941013543512,0.063463389202985568,-1,-1,3,1,1,-0.057100166070626845,0.068658649869187835,0.12575881593981469,0,0
216,1,16,0.25241356969796808,0.063712610167670991,1,1,1,0,1,-0.2013684482052828,0.11727823093233555,0.31864667913761835,0,0
216,1,16,0.25241356969796808,0.063712610167670991,1,1,3,1,1,-1.0151575997077495,0.068598836837663338,1.0837564365454129,0,0
216,1,16,0.25241356969796808,0.063712610167670991,1,-1,1,0,3,-1.0099945565386819,0.0042908834577387901,1.0142854399964207,0,0
216,1,16,0.25241356969796808,0.063712610167670991,1,-1,3,1,1,-1.0151575997077495,0.068598836837663338,1.0837564365454129,0,0
216,1,16,0.25241356969796808,0.063712610167670991,-1,1,1,0,1,-0.0050436399008052758,0.11727823093233555,0.12232187083314083,0,0
216,1,16,0.25241356969796808,0.063712610167670991,-1,1,3,1,1,-0.05715997910215135,0.068598836837663338,0.12575881593981469,0,0
216,1,16,0.25241356969796808,0.063712610167670991,-1,-1,1,0,0,-0.1105299283780791,-0.010194017626827354,0.10033591075125174,0,2
216,1,16,0.25241356969796808,0.063712610167670991,-1,-1,3,1,1,-0.05715997910215135,0.068598836837663338,0.12575881593981469,0,0
217,16,1,0.25241356969796808,0.063712610167670991,1,1,1,0,1,-0.2013684482052828,0.11727823093233555,0.31864667913761835,0,0
217,16,1,0.25241356969796808,0.063712610167670991,1,1,3,1,1,-1.0151575997077495,0.068598836837663338,1.0837564365454129,0,0
217,16,1,0.25241356969796808,0.063712610167670991,1,-1,1,0,3,-1.0099945565386819,0.0042908834577387901,1.0142854399964207,0,0
217,16,1,0.25241356969796808,0.063712610167670991,1,-1,3,1,1,-1.0151575997077495,0.068598836837663338,1.0837564365454129,0,0
217,16,1,0.25241356969796808,0.063712610167670991,-1,1,1,0,1,-0.0050436399008052758,0.11727823093233555,0.12232187083314083,0,0
217,16,1,0.25241356969796808,0.063712610167670991,-1,1,3,1,1,-0.05715997910215135,0.068598836837663338,0.12575881593981469,0,0
217,16,1,0.25241356969796808,0.063712610167670991,-1,-1,1,0,0,-0.1105299283780791,-0.010194017626827354,0.10033591075125174,0,2
217,16,1,0.25241356969796808,0.063712610167670991,-1,-1,3,1,1,-0.05715997910215135,0.068598836837663338,0.12575881593981469,0,0
218,2,16,0.25389015528499331,0.064460210950638031,1,1,1,0,1,-0.20145816029923883,0.11721569549213294,0.31867385579137175,0,0
218,2,16,0.25389015528499331,0.064460210950638031,1,1,3,1,1,-1.0153370238956618,0.068419412649751252,1.0837564365454131,0,0
218,2,16,0.25389015528499331,0.064460210950638031,1,-1,1,0,4,-1.0101141805645635,0.0041828333746927078,1.0142970139392562,0,0
218,2,16,0.25389015528499331,0.064460210950638031,1,-1,3,1,1,-1.0153370238956618,0.068419412649751252,1.0837564365454131,0,0
218,2,16,0.25389015528499331,0.064460210950638031,-1,1,1,0,1,-0.0051034479634426387,0.11721569549213294,0.12231914345557558,0,0
218,2,16,0.25389015528499331,0.064460210950638031,-1,1,3,1,1,-0.057339403290063443,0.068419412649751252,0.12575881593981469,0,0
218,2,16,0.25389015528499331,0.064460210950638031,-1,-1,1,0,0,-0.11065337388643631,-0.010313633752102081,0.10033974013433423,0,2
218,2,16,0.25389015528499331,0.064460210950638031,-1,-1,3,1,1,-0.057339403290063443,0.068419412649751252,0.12575881593981469,0,0
219,16,2,0.25389015528499331,0.064460210950638031,1,1,1,0,1,-0.20145816029923883,0.11721569549213294,0.31867385579137175,0,0
219,16,2,0.25389015528499331,0.064460210950638031,1,1,3,1,1,-1.0153370238956618,0.068419412649751252,1.0837564365454131,0,0
219,16,2,0.25389015528499331,0.064460210950638031,1,-1,1,0,4,-1.0101141805645635,0.0041828333746927078,1.0142970139392562,0,0
219,16,2,0.25389015528499331,0.064460210950638031,1,-1,3,1,1,-1.0153370238956618,0.068419412649751252,1.0837564365454131,0,0
219,16,2,0.25389015528499331,0.064460210950638031,-1,1,1,0,1,-0.0051034479634426387,0.11721569549213294,0.12231914345557558,0,0
219,16,2,0.25389015528499331,0.064460210950638031,-1,1,3,1,1,-0.057339403290063443,0.068419412649751252,0.12575881593981469,0,0
219,16,2,0.25389015528499331,0.064460210950638031,-1,-1,1,0,0,-0.11065337388643631,-0.010313633752102081,0.10033974013433423,0,2
219,16,2,0.25389015528499331,0.064460210950638031,-1,-1,3,1,1,-0.057339403290063443,0.068419412649751252,0.12575881593981469,0,0
220,8,14,0.25412414946623468,0.064579083341937182,1,1,1,0,1,-0.20147242498619472,0.11720575317529497,0.31867817816148969,0,0
220,8,14,0.25412414946623468,0.064579083341937182,1,1,3,1,1,-1.0153655532695736,0.068390883275839448,1.0837564365454131,0,0
220,8,14,0.25412414946623468,0.064579083341937182,1,-1,1,0,2,-1.0101332014033217,0.0041575097442814353,1.0142907111476032,0,0
220,8,14,0.25412414946623468,0.064579083341937182,1,-1,3,1,1,-1.0153655532695736,0.068390883275839448,1.0837564365454131,0,0
220,8,14,0.25412414946623468,0.064579083341937182,-1,1,1,0,1,-0.0051129577547465686,0.11720575317529497,0.12231871093004154,0,0
220,8,14,0.25412414946623468,0.064579083341937182,-1,1,3,1,1,-0.057367932663975232,0.068390883275839448,0.12575881593981469,0,0
