mode_index,m,n,q,q2,branch_id,root_id,kind_id,source_id_0lambda_1trace,curve_id,hopf_branch_id,is_success,n_points,K_min,K_max,K_span,F_intersection_min,F_intersection_max,F_intersection_span,mean_DeltaF,std_DeltaF,mean_abs_DeltaF,median_abs_DeltaF,p95_abs_DeltaF,rms_DeltaF,max_abs_DeltaF,K_at_max_abs_DeltaF,F_intersection_at_max_abs_DeltaF,F_Hopf_at_max_abs_DeltaF,DeltaF_at_max_abs_DeltaF,touch_Kmin,touch_Kmax,touch_Fmin,touch_Fmax,edge_fraction,complex_fraction,det_min,det_max,mean_abs_imag_lambda,min_abs_imag_lambda,rad_real_max
201,3,15,0.24095008815644542,0.058056944982598821,1,-1,3,1,1,-1,1,1269,0.022841894596397596,0.060167537760293252,0.037325643163895653,0.00343733005921098,0.041360907271514341,0.037923577212303362,0.0030894272533137624,0.00079251197519675329,0.0030894272533137624,0.0030734051422643648,0.0042841650602247526,0.0031894570046244668,0.0042995241882156157,0.059773182121414276,0.040014723778939679,0.044314247967155294,0.0042995241882156157,0,0,0,0,0,0.89406461307287755,-0.0075458963367897669,0.00065691009975855246,0.018678100097543886,0,0.02400738926440775
202,15,3,0.24095008815644542,0.058056944982598821,1,1,1,0,1,-1,1,1459,0.019266177451634427,0.061998410222640181,0.042732232771005754,0.0025550832689392061,0.052901934623082056,0.050346851354142852,0.0030525724380408821,0.00082805462387944544,0.0030525724380408821,0.0030693873071544128,0.0042722608855347583,0.0031628899679905058,0.0042995241882156157,0.059773182121414276,0.040014723778939679,0.044314247967155294,0.0042995241882156157,0,0,0,0,0,0.54896810506566607,-3.7982699023840754e-05,0.00065691009975855246,0.0093571575318715378,0,0.0035054465557563946
202,15,3,0.24095008815644542,0.058056944982598821,1,1,3,1,1,-1,1,1269,0.022841894596397596,0.060167537760293252,0.037325643163895653,0.00343733005921098,0.041360907271514341,0.037923577212303362,0.0030894272533137624,0.00079251197519675329,0.0030894272533137624,0.0030734051422643648,0.0042841650602247526,0.0031894570046244668,0.0042995241882156157,0.059773182121414276,0.040014723778939679,0.044314247967155294,0.0042995241882156157,0,0,0,0,0,0.89406461307287755,-0.0075458963367897669,0.00065691009975855246,0.036229911133659962,0,0.02400738926440775
202,15,3,0.24095008815644542,0.058056944982598821,1,-1,1,0,1,-1,0,9,0.023288225610574635,0.023435848367533312,0.00014762275695867633,0.0035986849852646468,0.0036550312145467341,5.6346229282087327e-05,0.0018094359144049576,2.3745707242837381e-05,0.0018094359144049576,0.0018020074598435461,0.0018487670280729624,0.0018095917183030454,0.0018490971397000637,0.02342895263509006,0.0035986849852646468,0.0054477821249647104,0.0018490971397000637,0,0,0,0,0,1,4.7672145717212074e-08,1.0800968278565582e-05,0.0021850029919204248,0.00010224914145350462,-4.1819547711915189e-08
202,15,3,0.24095008815644542,0.058056944982598821,1,-1,1,0,2,-1,0,11,0.023466298064677531,0.023655990774495237,0.00018969270981770633,0.0036641691936944347,0.0037355999542094728,7.1430760515038029e-05,0.0018197720962779965,3.00189422834273e-05,0.0018197720962779965,0.0018021856849097418,0.0018739061757554795,0.0018200196755221712,0.0018743035552680485,0.023655990774495237,0.0036691127418278851,0.0055434162970959336,0.0018743035552680485,0,0,0,0,0,1,1.0952436288172093e-06,1.480249062268168e-05,0.0028421456968745081,0.001017806159086126,-4.1437175098946105e-06
202,15,3,0.24095008815644542,0.058056944982598821,1,-1,1,0,3,-1,1,1368,0.023643017087597012,0.059776211156188572,0.036133194068591556,0.0037294725187272597,0.040014723778939679,0.036285251260212419,0.0031760476052875219,0.00089132465745720237,0.0031760476052875219,0.0031204163570093622,0.0046900408804298127,0.0032987479497596965,0.0054211335129326285,0.057298805385383893,0.03228819212808539,0.037709325641018018,0.0054211335129326285,0,0,0,0,0,0.55996725337699549,-1.2356227017787966e-05,0.00065691009975855246,0.010016217517419072,0,0.00012232308591498409
202,15,3,0.24095008815644542,0.058056944982598821,1,-1,1,0,4,-1,0,9,0.059776738929787458,0.059829103891290175,5.2364961502716911e-05,0.040016395985180607,0.040188800852146635,0.00017240486696602775,0.0043710948814480559,7.7024670373731976e-05,0.0043710948814480559,0.004331957891042168,0.004471548967608395,0.0043717734687958813,0.004471548967608395,0.059826551034022679,0.040016395985180607,0.044487944952789002,0.004471548967608395,0,0,0,0,0,1,1.6989819895574471e-05,9.5642712034883965e-05,0.0072627484212288524,0.0041020186304573172,-6.730622737847569e-05
202,15,3,0.24095008815644542,0.058056944982598821,1,-1,1,0,5,-1,0,9,0.059837715883393788,0.059882035018620668,4.4319135226879303e-05,0.040219617896958583,0.040364904482757195,0.00014528658579861242,0.0043557607398902777,6.6426244280607926e-05,0.0043557607398902777,0.004303845148892281,0.0044439158309764679,0.0043562672173661169,0.0044439158309764679,0.059879919946631083,0.040219617896958583,0.044663533727935051,0.0044439158309764679,0,0,0,0,0,1,1.4624352454006221e-05,8.249471754170429e-05,0.0068238229531798885,0.0038088698092167885,-5.8029956894252538e-05
202,15,3,0.24095008815644542,0.058056944982598821,1,-1,3,1,1,-1,1,1269,0.022841894596397596,0.060167537760293252,0.037325643163895653,0.00343733005921098,0.041360907271514341,0.037923577212303362,0.0030894272533137624,0.00079251197519675329,0.0030894272533137624,0.0030734051422643648,0.0042841650602247526,0.0031894570046244668,0.0042995241882156157,0.059773182121414276,0.040014723778939679,0.044314247967155294,0.0042995241882156157,0,0,0,0,0,0.89406461307287755,-0.0075458963367897669,0.00065691009975855246,0.018678100097543886,0,0.02400738926440775
203,4,15,0.24454165757289556,0.059800622288499306,1,1,1,0,1,-1,1,1425,0.019799866577718477,0.061890123197871856,0.04209025662015338,0.0026897382931643102,0.051834556370913942,0.049144818077749633,0.003149338467383949,0.00082578001350039039,0.003149338467383949,0.0031676794558038075,0.0043596891487049805,0.0032558018079792551,0.0043921301939597521,0.059613075383589058,0.039411849853182725,0.043803980047142477,0.0043921301939597521,0,0,0,0,0,0.53698835899361619,-3.7495831127867436e-05,0.00062073951062647755,0.0088942345267252337,0,0.0035502833545875629
203,4,15,0.24454165757289556,0.059800622288499306,1,1,3,1,1,-1,1,1233,0.023695797198132092,0.059963644533870347,0.036267847335738256,0.0036944114421104614,0.040560373582388259,0.036865962140277798,0.0031851425699194452,0.00078860724482611563,0.0031851425699194452,0.0031717966598493602,0.0043737610635331383,0.0032813159825450041,0.0043921301939597521,0.059613075383589058,0.039411849853182725,0.043803980047142477,0.0043921301939597521,0,0,0,0,0,0.88713318284424381,-0.0076257499555366535,0.00062073951062647755,0.036074035841883928,0,0.024293350881134851
203,4,15,0.24454165757289556,0.059800622288499306,1,-1,1,0,1,-1,0,9,0.024152361462668023,0.024291648315449603,0.00013928685278158034,0.0038655996798516909,0.0039197758561651157,5.4176176313424761e-05,0.0019075039498221494,2.3236691912870897e-05,0.0019075039498221494,0.0018977138941707588,0.0019467014378053993,0.0019076454760877752,0.0019467708263194165,0.024291648315449603,0.003869246164109406,0.0058160169904288225,0.0019467708263194165,0,0,0,0,0,1,1.1611424652720805e-06,1.1702952443082957e-05,0.0025231134610221519,0.001062019494545443,-4.5115416271782338e-06
