mode_index,m,n,q,q2,branch_id,root_id,kind_id,source_id_0lambda_1trace,curve_id,raw_n_points,raw_K_min,raw_K_max,raw_K_span,raw_F_min,raw_F_max,raw_F_span,raw_contour_length,raw_touch_Kmin,raw_touch_Kmax,raw_touch_Fmin,raw_touch_Fmax,raw_edge_fraction,valid_n_points,valid_K_min,valid_K_max,valid_K_span,valid_F_min,valid_F_max,valid_F_span,valid_contour_length,valid_touch_Kmin,valid_touch_Kmax,valid_touch_Fmin,valid_touch_Fmax,valid_edge_fraction,complex_fraction,det_min,det_max,mean_abs_imag_lambda,min_abs_imag_lambda,rad_real_max
2004,14,48,0.77195226406765205,0.59591029799917394,1,1,1,0,1,2025,0.043057405297890691,0.062272935137861224,0.019215529839970533,0,0.10000000000000001,0.10000000000000001,0.1067784899895049,0,0,1,1,0.00098765432098765434,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21580246913580248,-5.9889511429366341e-05,4.9954686729199171e-05,0.00088435794231852757,0,0.035962024318055244
2004,14,48,0.77195226406765205,0.59591029799917394,-1,1,1,0,1,1909,0,0.047672823839933917,0.047672823839933917,0,0.049503041774433071,0.049503041774433071,0.082258721245003358,1,0,1,0,0.0010476689366160294,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22420115243583028,-3.0924680414633372e-05,4.6030813152471428e-05,0.00093495997344822228,0,0.021242060720587087
2005,48,14,0.77195226406765205,0.59591029799917394,1,1,1,0,1,2025,0.043057405297890691,0.062272935137861224,0.019215529839970533,0,0.10000000000000001,0.10000000000000001,0.1067784899895049,0,0,1,1,0.00098765432098765434,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21580246913580248,-5.9889511429366341e-05,4.9954686729199171e-05,0.00088435794231852757,0,0.035962024318055244
2005,48,14,0.77195226406765205,0.59591029799917394,-1,1,1,0,1,1909,0,0.047672823839933917,0.047672823839933917,0,0.049503041774433071,0.049503041774433071,0.082258721245003358,1,0,1,0,0.0010476689366160294,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22420115243583028,-3.0924680414633372e-05,4.6030813152471428e-05,0.00093495997344822228,0,0.021242060720587087
2006,28,41,0.77250096941512914,0.59675774774731427,1,1,1,0,1,2024,0.043111848603416492,0.062274464496591186,0.019162615893174695,0,0.10000000000000001,0.10000000000000001,0.10676202974878679,0,0,1,1,0.00098814229249011851,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21640316205533597,-5.5819489977242294e-05,5.1065696348717715e-05,0.00089178455153635994,0,0.0360244077093691
2006,28,41,0.77250096941512914,0.59675774774731427,-1,1,1,0,1,1911,0,0.047740619819785134,0.047740619819785134,0,0.049576621074865858,0.049576621074865858,0.082417975929857473,1,0,1,0,0.0010465724751439038,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22448979591836735,-3.0852560003272536e-05,5.3321956267875052e-05,0.00094030759336832966,0,0.021303896151427051
2007,41,28,0.77250096941512914,0.59675774774731427,1,1,1,0,1,2024,0.043111848603416492,0.062274464496591186,0.019162615893174695,0,0.10000000000000001,0.10000000000000001,0.10676202974878679,0,0,1,1,0.00098814229249011851,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21640316205533597,-5.5819489977242294e-05,5.1065696348717715e-05,0.00089178455153635994,0,0.0360244077093691
2007,41,28,0.77250096941512914,0.59675774774731427,-1,1,1,0,1,1911,0,0.047740619819785134,0.047740619819785134,0,0.049576621074865858,0.049576621074865858,0.082417975929857473,1,0,1,0,0.0010465724751439038,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22448979591836735,-3.0852560003272536e-05,5.3321956267875052e-05,0.00094030759336832966,0,0.021303896151427051
2008,33,37,0.77260816009846522,0.59692336905073573,1,1,1,0,1,2022,0.043122491551315548,0.062274763881862788,0.01915227233054724,0,0.10000000000000001,0.10000000000000001,0.106757320816441,0,0,1,1,0.00098911968348170125,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21562809099901087,-5.4689594535785313e-05,5.1281377278192437e-05,0.00088993918659741782,0,0.03603660461410492
2008,33,37,0.77260816009846522,0.59692336905073573,-1,1,1,0,1,1909,0,0.047753869524058856,0.047753869524058856,0,0.04959100288477971,0.04959100288477971,0.082422067039777308,1,0,1,0,0.0010476689366160294,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22367731796752227,-3.0781691726367716e-05,5.4749321402178079e-05,0.00093769736632202689,0,0.021315992320008088
2009,37,33,0.77260816009846522,0.59692336905073573,1,1,1,0,1,2022,0.043122491551315548,0.062274763881862788,0.01915227233054724,0,0.10000000000000001,0.10000000000000001,0.106757320816441,0,0,1,1,0.00098911968348170125,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21562809099901087,-5.4689594535785313e-05,5.1281377278192437e-05,0.00088993918659741782,0,0.03603660461410492
2009,37,33,0.77260816009846522,0.59692336905073573,-1,1,1,0,1,1909,0,0.047753869524058856,0.047753869524058856,0,0.04959100288477971,0.04959100288477971,0.082422067039777308,1,0,1,0,0.0010476689366160294,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22367731796752227,-3.0781691726367716e-05,5.4749321402178079e-05,0.00093769736632202689,0,0.021315992320008088
2010,25,43,0.77275314421438535,0.59714742189321868,1,1,1,0,1,2023,0.043136895904244979,0.062275169148381875,0.019138273244136896,0,0.10000000000000001,0.10000000000000001,0.10675096197053613,0,0,1,1,0.00098863074641621345,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21651013346515077,-5.5531327871026492e-05,5.157238656365061e-05,0.0008926233205308028,0,0.036053107227288633
2010,25,43,0.77275314421438535,0.59714742189321868,-1,1,1,0,1,1914,0,0.047771793751457493,0.047771793751457493,0,0.049610458379591375,0.049610458379591375,0.082566951203254024,1,0,1,0,0.0010449320794148381,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.2251828631138976,-3.0659166998399205e-05,5.6681523719714563e-05,0.00093993635004227267,0,0.021332361273770011
2011,43,25,0.77275314421438535,0.59714742189321868,1,1,1,0,1,2023,0.043136895904244979,0.062275169148381875,0.019138273244136896,0,0.10000000000000001,0.10000000000000001,0.10675096197053613,0,0,1,1,0.00098863074641621345,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21651013346515077,-5.5531327871026492e-05,5.157238656365061e-05,0.0008926233205308028,0,0.036053107227288633
2011,43,25,0.77275314421438535,0.59714742189321868,-1,1,1,0,1,1914,0,0.047771793751457493,0.047771793751457493,0,0.049610458379591375,0.049610458379591375,0.082566951203254024,1,0,1,0,0.0010449320794148381,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.2251828631138976,-3.0659166998399205e-05,5.6681523719714563e-05,0.00093993635004227267,0,0.021332361273770011
2012,17,47,0.77287560444952497,0.59733669995321859,1,1,1,0,1,2023,0.043149065400832749,0.06227551174500337,0.019126446344170621,0,0.10000000000000001,0.10000000000000001,0.10674559729220938,0,0,1,1,0.00098863074641621345,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21651013346515077,-5.4181095858708492e-05,5.1817539666897117e-05,0.00089517326392605698,0,0.036067050850706106
2012,17,47,0.77287560444952497,0.59733669995321859,-1,1,1,0,1,1914,0,0.047786935996257496,0.047786935996257496,0,0.049626894005244351,0.049626894005244351,0.082571698572958749,1,0,1,0,0.0010449320794148381,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22466039707419017,-3.0532817018483031e-05,5.2393881043186728e-05,0.00094201271704897097,0,0.021346194323722131
2013,47,17,0.77287560444952497,0.59733669995321859,1,1,1,0,1,2023,0.043149065400832749,0.06227551174500337,0.019126446344170621,0,0.10000000000000001,0.10000000000000001,0.10674559729220938,0,0,1,1,0.00098863074641621345,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21651013346515077,-5.4181095858708492e-05,5.1817539666897117e-05,0.00089517326392605698,0,0.036067050850706106
2013,47,17,0.77287560444952497,0.59733669995321859,-1,1,1,0,1,1914,0,0.047786935996257496,0.047786935996257496,0,0.049626894005244351,0.049626894005244351,0.082571698572958749,1,0,1,0,0.0010449320794148381,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22466039707419017,-3.0532817018483031e-05,5.2393881043186728e-05,0.00094201271704897097,0,0.021346194323722131
2014,5,50,0.77305004223469864,0.59760636779906939,1,1,1,0,1,2023,0.043166404787588548,0.062276000213387479,0.019109595425798931,0,0.10000000000000001,0.10000000000000001,0.10673789162283859,0,0,1,1,0.00098863074641621345,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21651013346515077,-5.2255895759611634e-05,5.2165715230242937e-05,0.00089871845018182732,0,0.036086920300581145
2014,5,50,0.77305004223469864,0.59760636779906939,-1,1,1,0,1,1919,0,0.047808509423925553,0.047808509423925553,0,0.049650313011897387,0.049650313011897387,0.082718131260952343,1,0,1,0,0.0010422094841063053,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22615945805106827,-3.0318459251651129e-05,5.4646253170693819e-05,0.00094436481928246419,0,0.021365911760231903
2015,50,5,0.77305004223469864,0.59760636779906939,1,1,1,0,1,2023,0.043166404787588548,0.062276000213387479,0.019109595425798931,0,0.10000000000000001,0.10000000000000001,0.10673789162283859,0,0,1,1,0.00098863074641621345,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21651013346515077,-5.2255895759611634e-05,5.2165715230242937e-05,0.00089871845018182732,0,0.036086920300581145
2015,50,5,0.77305004223469864,0.59760636779906939,-1,1,1,0,1,1919,0,0.047808509423925553,0.047808509423925553,0,0.049650313011897387,0.049650313011897387,0.082718131260952343,1,0,1,0,0.0010422094841063053,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22615945805106827,-3.0318459251651129e-05,5.4646253170693819e-05,0.00094436481928246419,0,0.021365911760231903
2016,32,38,0.77397945243970145,0.59904419279886012,1,1,1,0,1,2021,0.043258567916312538,0.062278616940860419,0.019020049024547882,0,0.10000000000000001,0.10000000000000001,0.10670733424396377,0,0,1,1,0.00098960910440376061,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.2182088075210292,-4.6242792481907512e-05,5.399988600446326e-05,0.00090868254012217622,0,0.036192935129717843
2016,32,38,0.77397945243970145,0.59904419279886012,-1,1,1,0,1,1919,0,0.047923535423908807,0.047923535423908807,0,0.049775194325357951,0.049775194325357951,0.082760760669481459,1,0,1,0,0.0010422094841063053,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22251172485669621,-2.8575975255271807e-05,3.8752055359363331e-05,0.00095071803747410219,0,0.021471201479206035
2017,38,32,0.77397945243970145,0.59904419279886012,1,1,1,0,1,2021,0.043258567916312538,0.062278616940860419,0.019020049024547882,0,0.10000000000000001,0.10000000000000001,0.10670733424396377,0,0,1,1,0.00098960910440376061,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.2182088075210292,-4.6242792481907512e-05,5.399988600446326e-05,0.00090868254012217622,0,0.036192935129717843
2017,38,32,0.77397945243970145,0.59904419279886012,-1,1,1,0,1,1919,0,0.047923535423908807,0.047923535423908807,0,0.049775194325357951,0.049775194325357951,0.082760760669481459,1,0,1,0,0.0010422094841063053,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22251172485669621,-2.8575975255271807e-05,3.8752055359363331e-05,0.00095071803747410219,0,0.021471201479206035
2018,11,49,0.77409436015581223,0.59922207842503639,1,1,1,0,1,2022,0.043269974425109145,0.062278941545940374,0.019008967120831229,0,0.10000000000000001,0.10000000000000001,0.10670390799576843,0,0,1,1,0.00098911968348170125,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21909000989119684,-4.4960201320553249e-05,5.4224149182210274e-05,0.0009107227504090991,0,0.036206059856973435
2018,11,49,0.77409436015581223,0.59922207842503639,-1,1,1,0,1,1920,0,0.04793776627400291,0.04793776627400291,0,0.049790647489798501,0.049790647489798501,0.082766878053552734,1,0,1,0,0.0010416666666666667,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22291666666666668,-2.8298178851973547e-05,4.026383955320692e-05,0.00095221701329572064,0,0.02148424717576889
2019,49,11,0.77409436015581223,0.59922207842503639,1,1,1,0,1,2022,0.043269974425109145,0.062278941545940374,0.019008967120831229,0,0.10000000000000001,0.10000000000000001,0.10670390799576843,0,0,1,1,0.00098911968348170125,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21909000989119684,-4.4960201320553249e-05,5.4224149182210274e-05,0.0009107227504090991,0,0.036206059856973435
2019,49,11,0.77409436015581223,0.59922207842503639,-1,1,1,0,1,1920,0,0.04793776627400291,0.04793776627400291,0,0.049790647489798501,0.049790647489798501,0.082766878053552734,1,0,1,0,0.0010416666666666667,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22291666666666668,-2.8298178851973547e-05,4.026383955320692e-05,0.00095221701329572064,0,0.02148424717576889
2020,6,50,0.77481893594080664,0.6003443834924439,1,1,1,0,1,2019,0.043341981947110163,0.06228099382205806,0.018939011874947898,0,0.10000000000000001,0.10000000000000001,0.10668468779008032,0,0,1,1,0.00099058940069341253,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21792966815255077,-4.2005680373317922e-05,5.5625159318816071e-05,0.00091708065251516031,0,0.036288910215418455
2020,6,50,0.77481893594080664,0.6003443834924439,-1,1,1,0,1,1924,0,0.048027550679395514,0.048027550679395514,0,0.049888149810510693,0.049888149810510693,0.083056471908345753,1,0,1,0,0.0010395010395010396,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22505197505197505,-2.7974196046762212e-05,4.9822575477103184e-05,0.00095785791343348055,0,0.021566647595914347
2021,50,6,0.77481893594080664,0.6003443834924439,1,1,1,0,1,2019,0.043341981947110163,0.06228099382205806,0.018939011874947898,0,0.10000000000000001,0.10000000000000001,0.10668468779008032,0,0,1,1,0.00099058940069341253,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.21792966815255077,-4.2005680373317922e-05,5.5625159318816071e-05,0.00091708065251516031,0,0.036288910215418455
2021,50,6,0.77481893594080664,0.6003443834924439,-1,1,1,0,1,1924,0,0.048027550679395514,0.048027550679395514,0,0.049888149810510693,0.049888149810510693,0.083056471908345753,1,0,1,0,0.0010395010395010396,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22505197505197505,-2.7974196046762212e-05,4.9822575477103184e-05,0.00095785791343348055,0,0.021566647595914347
2022,31,39,0.77589471324021009,0.60201260603410778,1,1,1,0,1,2020,0.043448852887897842,0.062283801527989228,0.018834948640091387,0,0.099999999999999992,0.099999999999999992,0.10664862759321368,0,0,1,1,0.00099009900990099011,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22178217821782178,-5.9895939161259959e-05,5.8166755840829282e-05,0.00093081290220220958,0,0.036412204650957347
2022,31,39,0.77589471324021009,0.60201260603410778,-1,1,1,0,1,1933,0,0.048161008482728626,0.048161008482728626,0,0.050033115863718371,0.050033115863718371,0.083514995422844476,1,0,1,0,0.0010346611484738748,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22555613036730471,-2.6348129253146203e-05,5.846044579636573e-05,0.00096784404725566047,0,0.021689436768796335
2023,39,31,0.77589471324021009,0.60201260603410778,1,1,1,0,1,2020,0.043448852887897842,0.062283801527989228,0.018834948640091387,0,0.099999999999999992,0.099999999999999992,0.10664862759321368,0,0,1,1,0.00099009900990099011,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22178217821782178,-5.9895939161259959e-05,5.8166755840829282e-05,0.00093081290220220958,0,0.036412204650957347
2023,39,31,0.77589471324021009,0.60201260603410778,-1,1,1,0,1,1933,0,0.048161008482728626,0.048161008482728626,0,0.050033115863718371,0.050033115863718371,0.083514995422844476,1,0,1,0,0.0010346611484738748,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22555613036730471,-2.6348129253146203e-05,5.846044579636573e-05,0.00096784404725566047,0,0.021689436768796335
2024,27,42,0.7763466882203407,0.60271418031069091,1,1,1,0,1,2021,0.043493777247679111,0.062284964259091545,0.018791187011412434,0,0.10000000000000001,0.10000000000000001,0.10662997409798156,0,0,1,1,0.00098960910440376061,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.223156853043048,-5.9492296764550832e-05,6.0225913737801257e-05,0.00094020075524530052,0,0.036464108150780244
2024,27,42,0.7763466882203407,0.60271418031069091,-1,1,1,0,1,1941,0,0.048217134424855264,0.048217134424855264,0,0.050094095447003564,0.050094095447003564,0.083671867570816572,1,0,1,0,0.0010303967027305513,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22771767130345183,-2.6020854210631779e-05,3.8868411360522964e-05,0.00097532359504233035,0,0.02174118623311129
2025,42,27,0.7763466882203407,0.60271418031069091,1,1,1,0,1,2021,0.043493777247679111,0.062284964259091545,0.018791187011412434,0,0.10000000000000001,0.10000000000000001,0.10662997409798156,0,0,1,1,0.00098960910440376061,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.223156853043048,-5.9492296764550832e-05,6.0225913737801257e-05,0.00094020075524530052,0,0.036464108150780244
2025,42,27,0.7763466882203407,0.60271418031069091,-1,1,1,0,1,1941,0,0.048217134424855264,0.048217134424855264,0,0.050094095447003564,0.050094095447003564,0.083671867570816572,1,0,1,0,0.0010303967027305513,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22771767130345183,-2.6020854210631779e-05,3.8868411360522964e-05,0.00097532359504233035,0,0.02174118623311129
2026,15,48,0.77657892478627522,0.60307482642220722,1,1,1,0,1,2020,0.043516883395140871,0.062285562967679876,0.018768679572539006,0,0.10000000000000001,0.10000000000000001,0.106623179767183,0,0,1,1,0.00099009900990099011,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22227722772277228,-5.6902302505765397e-05,6.1284463596929933e-05,0.00094037238224117586,0,0.036490801306501244
2026,15,48,0.77657892478627522,0.60307482642220722,-1,1,1,0,1,1941,0,0.04824598611377659,0.04824598611377659,0,0.050125445869752074,0.050125445869752074,0.083682875521492672,1,0,1,0,0.0010303967027305513,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22565687789799072,-2.6370319802381144e-05,3.9301832386920074e-05,0.00097406947115438562,0,0.02176781388589185
2027,48,15,0.77657892478627522,0.60307482642220722,1,1,1,0,1,2020,0.043516883395140871,0.062285562967679876,0.018768679572539006,0,0.10000000000000001,0.10000000000000001,0.106623179767183,0,0,1,1,0.00099009900990099011,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22227722772277228,-5.6902302505765397e-05,6.1284463596929933e-05,0.00094037238224117586,0,0.036490801306501244
2027,48,15,0.77657892478627522,0.60307482642220722,-1,1,1,0,1,1941,0,0.04824598611377659,0.04824598611377659,0,0.050125445869752074,0.050125445869752074,0.083682875521492672,1,0,1,0,0.0010303967027305513,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22565687789799072,-2.6370319802381144e-05,3.9301832386920074e-05,0.00097406947115438562,0,0.02176781388589185
2028,22,45,0.77667829576482805,0.60322917511215779,1,1,1,0,1,2020,0.043526773481260911,0.062285819410070747,0.018759045928809837,0,0.10000000000000001,0.10000000000000001,0.10662039133115564,0,0,1,1,0.00099009900990099011,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22277227722772278,-5.5792879780622306e-05,6.1737503164219568e-05,0.00094244005242289297,0,0.036502227900217094
2028,22,45,0.77667829576482805,0.60322917511215779,-1,1,1,0,1,1941,0,0.048258334008972628,0.048258334008972628,0,0.050138863423050899,0.050138863423050899,0.083687779490219077,1,0,1,0,0.0010303967027305513,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22617207624935601,-2.647965847498053e-05,4.0635908487856795e-05,0.0009758796497946761,0,0.021779214982062315
2029,45,22,0.77667829576482805,0.60322917511215779,1,1,1,0,1,2020,0.043526773481260911,0.062285819410070747,0.018759045928809837,0,0.10000000000000001,0.10000000000000001,0.10662039133115564,0,0,1,1,0.00099009900990099011,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22277227722772278,-5.5792879780622306e-05,6.1737503164219568e-05,0.00094244005242289297,0,0.036502227900217094
2029,45,22,0.77667829576482805,0.60322917511215779,-1,1,1,0,1,1941,0,0.048258334008972628,0.048258334008972628,0,0.050138863423050899,0.050138863423050899,0.083687779490219077,1,0,1,0,0.0010303967027305513,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22617207624935601,-2.647965847498053e-05,4.0635908487856795e-05,0.0009758796497946761,0,0.021779214982062315
2030,20,46,0.77682378297849264,0.6034551898010162,1,1,1,0,1,2020,0.043541256551317943,0.062286195146862081,0.018744938595544137,0,0.10000000000000001,0.10000000000000001,0.10661610180851308,0,0,1,1,0.00099009900990099011,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22326732673267327,-5.638903078905317e-05,6.2400895546129223e-05,0.00094552607095100703,0,0.036518962715871316
2030,20,46,0.77682378297849264,0.6034551898010162,-1,1,1,0,1,1939,0,0.048276415184081302,0.048276415184081302,0,0.050158510666862124,0.050158510666862124,0.083695106455021956,1,0,1,0,0.0010314595152140279,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.2264053635894791,-2.6599640492108549e-05,4.259064501806447e-05,0.00097950506025084997,0,0.021795914901465659
2031,46,20,0.77682378297849264,0.6034551898010162,1,1,1,0,1,2020,0.043541256551317943,0.062286195146862081,0.018744938595544137,0,0.10000000000000001,0.10000000000000001,0.10661610180851308,0,0,1,1,0.00099009900990099011,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22326732673267327,-5.638903078905317e-05,6.2400895546129223e-05,0.00094552607095100703,0,0.036518962715871316
2031,46,20,0.77682378297849264,0.6034551898010162,-1,1,1,0,1,1939,0,0.048276415184081302,0.048276415184081302,0,0.050158510666862124,0.050158510666862124,0.083695106455021956,1,0,1,0,0.0010314595152140279,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.2264053635894791,-2.6599640492108549e-05,4.259064501806447e-05,0.00097950506025084997,0,0.021795914901465659
2032,7,50,0.77690321581319266,0.60357860674088015,1,1,1,0,1,2018,0.043549165638426209,0.062286400433496307,0.018737234795070098,0,0.10000000000000001,0.10000000000000001,0.10661395072717564,0,0,1,1,0.00099108027750247768,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0.22249752229930625,-5.5532529687814074e-05,6.2763145313343358e-05,0.00094296559573447481,0,0.036528102245137084
